Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2989,3284,3424,3516,3715,3610,3959,4141,3460,3814,4088,3640,3664,3849,3419,3205,2813,2781,2845,2430,2912,2310,2289,2495,2497,3013,2542,2545,2758,2568,3041,2368,2573,2439,1997,2890,2040,2260,2278,2076,2443,1805,2334,2196,1911,2567,1985,1888,1753,1563,2003,1615,1536,1539,1390,1742,1252,1200,1234,1073,1470,925,1078,984,984,1146,778,829,574,480,772,394,506,418,344,635,272,257,296,188,262,132,126,116,96,145,55,61,32,36,157,168114,Pauk,MMR009021
 Yes - some difficulty,10,3,4,5,3,8,11,12,17,5,16,9,16,12,11,13,8,10,10,7,8,5,9,14,15,7,8,4,19,25,14,17,19,11,13,19,19,21,12,19,15,21,24,14,20,26,9,32,16,18,33,28,30,22,36,55,27,41,36,27,57,44,60,38,58,80,56,57,44,43,90,47,62,58,55,98,61,56,66,41,76,35,38,38,34,52,25,22,18,14,50,2571,Pauk,MMR009021
 Yes - a lot of difficulty,2,1,-,1,1,2,5,2,2,1,4,-,5,3,2,5,2,5,3,2,6,1,2,1,4,2,1,1,4,5,4,4,-,2,4,3,5,4,3,5,4,2,6,4,3,11,3,7,1,2,5,7,7,3,5,13,9,6,7,8,9,6,7,5,8,17,8,14,6,11,12,6,11,14,9,40,9,10,11,13,23,12,20,10,13,15,6,9,9,7,31,603,Pauk,MMR009021
 Yes - cannot hear at all,-,-,-,2,2,1,4,3,-,5,-,2,5,1,1,2,2,2,1,2,8,2,4,4,3,2,7,2,2,2,3,2,6,8,1,3,5,1,1,4,-,1,4,1,-,3,1,2,2,2,5,2,1,1,1,3,2,1,4,2,1,7,1,4,2,-,3,1,-,1,4,2,3,2,2,5,4,3,2,1,5,3,1,3,5,4,2,1,1,1,9,226,Pauk,MMR009021
 Total,3001,3288,3428,3524,3721,3621,3979,4158,3479,3825,4108,3651,3690,3865,3433,3225,2825,2798,2859,2441,2934,2318,2304,2514,2519,3024,2558,2552,2783,2600,3062,2391,2598,2460,2015,2915,2069,2286,2294,2104,2462,1829,2368,2215,1934,2607,1998,1929,1772,1585,2046,1652,1574,1565,1432,1813,1290,1248,1281,1110,1537,982,1146,1031,1052,1243,845,901,624,535,878,449,582,492,410,778,346,326,375,243,366,182,185,167,148,216,88,93,60,58,247,171514,Pauk,MMR009021
