Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,4450,4555,5301,5423,5684,5572,5885,5904,5634,5499,5771,5526,5958,6037,5617,5478,4818,4809,5136,4240,5014,3785,4188,4265,3963,4610,3799,3752,4143,3607,4505,3191,3582,3583,2931,3978,2874,2982,3492,2946,3538,2357,3141,2930,2632,3508,2606,2423,2751,2296,3044,2219,2221,2317,2142,2377,1980,1666,1763,1474,1945,1083,1192,1039,977,1210,858,904,723,484,854,395,478,491,421,832,443,341,406,238,395,197,211,179,147,212,108,61,62,46,216,249020,Kyauktaga,MMR007006
 Yes - some difficulty,23,4,4,5,4,5,10,8,5,11,11,13,10,14,10,7,4,5,13,7,8,6,5,6,8,11,8,6,7,8,10,6,7,8,8,16,3,5,13,12,8,8,17,17,8,24,13,12,18,13,22,15,16,28,22,14,18,18,29,19,46,23,30,29,26,41,36,39,33,25,54,21,22,38,36,63,45,35,48,27,62,33,33,36,36,42,27,16,14,13,62,1764,Kyauktaga,MMR007006
 Yes - a lot of difficulty,1,1,-,-,2,2,2,1,1,1,2,-,-,2,1,-,1,3,1,2,5,2,2,-,-,3,2,2,1,1,2,1,3,-,3,1,2,1,2,-,2,2,2,2,4,5,3,4,2,-,4,-,4,3,2,7,4,2,1,-,8,-,3,3,3,5,5,4,6,1,4,3,4,5,5,15,9,2,3,3,10,10,9,10,5,9,7,3,2,2,17,284,Kyauktaga,MMR007006
 Yes - cannot hear at all,-,2,4,2,1,3,1,3,1,1,1,3,-,1,3,2,1,1,-,-,3,2,-,1,-,5,3,2,1,2,1,4,3,4,-,1,1,-,1,1,3,1,1,-,3,1,-,1,-,-,1,1,2,1,-,1,-,1,2,1,4,1,3,1,4,1,1,-,-,-,3,-,1,1,2,3,2,2,-,3,2,-,3,4,-,4,-,-,3,1,10,144,Kyauktaga,MMR007006
 Total,4474,4562,5309,5430,5691,5582,5898,5916,5641,5512,5785,5542,5968,6054,5631,5487,4824,4818,5150,4249,5030,3795,4195,4272,3971,4629,3812,3762,4152,3618,4518,3202,3595,3595,2942,3996,2880,2988,3508,2959,3551,2368,3161,2949,2647,3538,2622,2440,2771,2309,3071,2235,2243,2349,2166,2399,2002,1687,1795,1494,2003,1107,1228,1072,1010,1257,900,947,762,510,915,419,505,535,464,913,499,380,457,271,469,240,256,229,188,267,142,80,81,62,305,251212,Kyauktaga,MMR007006
