Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,975,897,1008,1122,1058,1087,1096,1033,1027,786,1032,683,840,930,853,985,2141,910,1151,825,1482,631,701,700,661,1112,632,549,710,462,1439,418,522,427,417,958,491,413,509,336,1093,263,400,362,304,710,323,291,338,227,858,215,240,236,195,304,193,152,144,89,504,75,82,87,79,170,55,60,58,26,190,27,37,29,27,56,20,11,24,4,51,6,5,14,4,10,6,7,4,2,26,42702,Ponparkyin(ST),MMR016008
 Yes - some difficulty,1,4,9,12,6,11,6,3,10,4,13,4,4,7,4,7,10,3,7,3,12,3,2,5,3,10,4,2,5,3,11,4,8,2,3,13,3,4,5,5,23,2,11,10,8,30,13,9,5,8,40,12,15,6,12,34,16,14,6,14,65,15,12,13,13,30,9,10,5,5,46,8,10,8,14,10,7,2,2,3,24,4,1,2,5,3,-,1,2,1,8,861,Ponparkyin(ST),MMR016008
 Yes - a lot of difficulty,-,-,-,-,3,3,-,1,4,-,1,1,-,2,1,5,-,1,-,1,2,1,1,-,1,4,2,1,-,-,3,-,2,-,1,3,1,2,-,1,6,1,3,-,2,3,1,-,2,1,6,1,-,-,1,2,4,1,4,2,15,-,1,1,1,5,2,4,6,3,11,1,-,3,5,2,3,1,2,1,7,1,-,-,-,3,1,1,-,2,5,175,Ponparkyin(ST),MMR016008
 Yes - cannot hear at all,-,1,1,1,2,2,5,-,1,2,2,1,-,-,-,4,1,1,1,-,5,2,3,-,-,1,-,1,2,1,3,1,-,2,2,1,2,-,-,1,2,1,-,-,-,1,-,-,-,-,4,-,-,1,-,1,2,-,-,1,1,-,-,-,-,3,-,1,-,-,2,-,-,1,-,1,-,-,2,-,4,-,-,-,-,-,-,-,-,-,1,81,Ponparkyin(ST),MMR016008
 Total,976,902,1018,1135,1069,1103,1107,1037,1042,792,1048,689,844,939,858,1001,2152,915,1159,829,1501,637,707,705,665,1127,638,553,717,466,1456,423,532,431,423,975,497,419,514,343,1124,267,414,372,314,744,337,300,345,236,908,228,255,243,208,341,215,167,154,106,585,90,95,101,93,208,66,75,69,34,249,36,47,41,46,69,30,14,30,8,86,11,6,16,9,16,7,9,6,5,40,43819,Ponparkyin(ST),MMR016008
