Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,747,731,687,665,741,703,765,815,815,823,878,903,987,1164,1251,1235,1269,1412,1623,1426,1560,1461,1425,1434,1358,1509,1157,1183,1236,1205,1357,1037,1150,1044,921,1047,930,947,1024,970,1167,910,1119,1071,1019,1111,1027,1026,1063,933,998,807,936,945,801,855,802,773,679,666,715,476,525,534,435,476,410,409,342,260,336,246,257,248,250,307,220,202,208,152,162,131,124,128,118,92,91,58,51,36,131,70433,Yankin,MMR013010
 Yes - some difficulty,-,1,1,-,-,-,-,-,2,1,-,-,1,-,-,2,-,-,-,-,2,1,1,-,1,-,-,1,-,1,-,1,-,-,1,-,-,-,1,-,4,4,-,1,2,3,1,3,2,3,6,3,5,6,6,7,5,6,11,5,6,3,9,5,4,6,7,4,9,5,14,5,9,10,3,10,7,11,11,7,16,12,13,13,11,20,17,10,10,7,36,411,Yankin,MMR013010
 Yes - a lot of difficulty,-,-,-,-,-,-,-,-,1,-,-,-,-,1,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,2,-,1,1,1,-,-,1,-,-,-,-,-,1,1,-,2,2,-,-,1,-,-,-,-,-,-,-,-,2,-,-,1,-,2,1,-,2,3,4,2,-,1,-,1,3,2,2,2,4,-,3,3,1,2,1,1,2,62,Yankin,MMR013010
 Yes - cannot hear at all,-,-,-,1,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,1,1,-,-,-,1,1,-,-,-,1,1,-,1,1,1,-,-,-,-,-,-,-,2,-,-,-,-,2,1,1,-,-,1,-,-,-,1,-,-,-,-,1,-,-,-,2,-,2,-,-,1,-,-,-,1,1,1,1,-,1,2,-,2,-,1,-,-,-,1,-,3,40,Yankin,MMR013010
 Total,747,732,688,666,741,703,765,815,819,824,878,903,988,1166,1252,1237,1269,1412,1623,1427,1564,1462,1426,1434,1360,1510,1157,1184,1236,1207,1358,1038,1151,1047,923,1048,931,948,1025,970,1172,914,1121,1072,1021,1114,1029,1032,1066,939,1006,810,942,952,807,862,808,779,690,671,721,480,536,539,439,485,417,417,352,265,353,254,270,260,254,319,228,215,222,162,182,145,143,141,133,115,109,70,63,44,172,70946,Yankin,MMR013010
