Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3390,4167,4454,4687,4957,4839,5016,5316,4706,4653,4988,5040,5208,5352,4962,5074,4314,4407,4814,4132,5123,4048,4066,4132,3870,4757,3670,4078,4456,3862,5228,3517,4023,3860,3349,5037,3206,3522,3906,3008,4379,2630,3614,3573,2958,4785,2969,3143,3192,2446,3479,2117,2410,2440,2103,2990,2001,1968,1887,1526,2537,1342,1675,1628,1543,2212,1172,1364,1156,772,1544,517,790,722,621,1426,523,491,605,318,688,267,284,275,209,343,136,137,77,86,347,257611,Pyawbwe,MMR010024
 Yes - some difficulty,27,7,7,6,4,3,4,5,2,9,4,6,6,6,6,4,9,4,5,7,6,5,6,4,5,5,7,6,6,8,16,5,8,13,12,13,13,8,13,10,14,7,16,13,17,20,5,16,13,15,39,19,28,23,21,36,24,21,25,20,46,32,25,39,35,59,34,55,36,38,114,32,57,55,55,107,56,39,54,38,94,32,47,49,39,64,24,21,20,18,85,2191,Pyawbwe,MMR010024
 Yes - a lot of difficulty,12,2,-,2,-,-,2,2,3,1,3,1,-,2,2,-,1,-,5,-,2,1,1,-,-,-,4,1,3,1,2,1,2,1,1,2,1,2,1,2,-,-,5,3,-,3,3,1,1,1,4,1,1,-,2,3,1,-,1,-,3,-,4,1,3,7,-,4,4,3,12,2,7,5,4,15,8,7,3,6,14,4,5,6,9,10,1,2,4,3,31,283,Pyawbwe,MMR010024
 Yes - cannot hear at all,22,3,-,2,2,2,5,3,-,2,4,3,2,-,3,1,1,1,4,3,1,1,2,1,3,3,3,3,-,2,5,2,3,-,-,3,-,2,4,1,5,3,4,1,1,2,2,2,5,1,3,2,1,1,1,2,2,-,2,-,2,1,2,2,2,3,2,1,3,1,6,-,1,2,-,3,3,-,1,-,8,-,1,-,1,5,1,2,-,2,11,208,Pyawbwe,MMR010024
 Total,3451,4179,4461,4697,4963,4844,5027,5326,4711,4665,4999,5050,5216,5360,4973,5079,4325,4412,4828,4142,5132,4055,4075,4137,3878,4765,3684,4088,4465,3873,5251,3525,4036,3874,3362,5055,3220,3534,3924,3021,4398,2640,3639,3590,2976,4810,2979,3162,3211,2463,3525,2139,2440,2464,2127,3031,2028,1989,1915,1546,2588,1375,1706,1670,1583,2281,1208,1424,1199,814,1676,551,855,784,680,1551,590,537,663,362,804,303,337,330,258,422,162,162,101,109,474,260293,Pyawbwe,MMR010024
