Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,894,2015,2607,2817,2542,2986,2705,2575,3372,2182,4020,1624,2766,2633,2027,3686,2081,1741,2846,1360,4016,952,1069,1309,936,3155,823,936,1439,700,3780,384,608,574,470,2489,487,525,853,500,3066,254,393,452,261,1881,293,259,506,234,2622,164,196,227,181,862,202,133,258,101,1845,69,85,128,81,575,62,68,125,39,844,34,39,36,28,195,21,15,42,16,322,12,8,5,8,39,7,3,8,8,77,92873,Panwine,MMR015007
 Yes - some difficulty,59,43,37,41,29,43,21,31,26,12,28,9,13,8,11,20,15,10,24,10,23,6,7,5,6,16,10,9,12,5,62,3,7,3,3,49,5,7,13,5,145,8,14,18,6,107,13,12,23,11,311,14,23,15,21,106,29,31,36,23,478,10,17,26,20,173,17,33,39,22,335,11,19,15,11,86,8,4,16,12,184,4,7,4,4,22,2,2,3,2,36,3334,Panwine,MMR015007
 Yes - a lot of difficulty,17,16,15,14,7,9,6,4,6,3,6,3,3,2,5,4,6,2,1,1,10,-,1,1,-,3,-,2,2,-,14,1,-,-,-,9,1,1,3,2,16,1,-,-,-,10,1,-,-,-,28,1,1,1,1,5,4,1,4,1,67,3,-,5,3,23,1,2,5,5,119,2,7,2,1,18,3,3,7,2,76,2,2,1,-,11,-,2,4,1,29,661,Panwine,MMR015007
 Yes - cannot hear at all,4,3,3,3,2,1,4,-,-,-,5,1,3,2,-,3,3,3,3,3,5,1,2,-,-,2,3,-,2,1,4,-,-,-,1,2,2,1,1,-,10,-,-,-,-,4,-,1,1,-,10,1,-,-,-,-,-,1,-,1,18,1,1,1,-,7,1,1,1,-,34,-,-,1,3,6,-,-,-,-,25,1,1,1,1,5,1,-,1,-,16,229,Panwine,MMR015007
 Total,974,2077,2662,2875,2580,3039,2736,2610,3404,2197,4059,1637,2785,2645,2043,3713,2105,1756,2874,1374,4054,959,1079,1315,942,3176,836,947,1455,706,3860,388,615,577,474,2549,495,534,870,507,3237,263,407,470,267,2002,307,272,530,245,2971,180,220,243,203,973,235,166,298,126,2408,83,103,160,104,778,81,104,170,66,1332,47,65,54,43,305,32,22,65,30,607,19,18,11,13,77,10,7,16,11,158,97097,Panwine,MMR015007
