Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,489,554,545,603,574,565,561,518,550,438,500,352,435,432,378,429,359,324,488,342,525,297,338,354,332,566,360,336,409,322,650,269,288,275,270,499,275,273,283,211,468,179,223,253,250,392,179,163,205,174,371,150,135,161,147,190,131,106,124,73,196,59,47,75,56,92,39,31,37,29,60,14,24,26,22,35,6,7,13,6,23,3,5,8,6,4,2,3,6,1,19,21596,Minetung,MMR016008
 Yes - some difficulty,2,1,3,3,1,2,3,1,-,2,1,2,2,1,2,3,3,-,3,-,4,1,2,2,-,6,3,3,3,4,9,5,2,-,1,11,6,4,4,4,11,1,5,7,3,13,2,4,2,6,32,5,3,6,4,9,6,6,4,3,16,3,4,2,4,5,2,5,1,2,8,4,1,3,-,3,-,2,1,-,4,-,3,1,-,2,1,-,-,-,6,324,Minetung,MMR016008
 Yes - a lot of difficulty,2,-,-,-,-,-,-,2,1,-,-,1,-,-,2,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,1,-,-,1,-,-,-,-,1,1,2,-,-,1,-,3,1,1,1,-,2,-,1,-,-,1,-,-,1,-,5,-,1,1,-,2,-,-,-,1,-,-,-,-,-,2,-,-,-,-,-,1,-,-,-,-,-,-,-,2,1,45,Minetung,MMR016008
 Yes - cannot hear at all,-,1,-,-,1,-,1,-,1,-,-,-,1,-,-,-,-,-,1,-,-,1,-,-,-,1,-,1,-,-,-,-,-,-,-,2,-,-,-,1,3,-,1,-,-,1,1,-,-,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,2,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,29,Minetung,MMR016008
 Total,493,556,548,606,576,567,565,521,552,440,501,355,438,433,382,432,362,324,492,342,529,299,340,356,332,574,363,341,413,326,660,274,290,276,271,512,281,277,288,217,484,180,229,261,253,409,183,168,208,181,409,155,139,167,151,200,137,112,129,76,217,62,52,78,61,100,41,36,38,32,70,19,25,29,22,40,6,9,14,6,28,4,8,9,6,6,3,3,6,3,26,21994,Minetung,MMR016008
