Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,5028,5017,5096,5474,5840,5405,5529,6152,5866,6048,6355,5853,6593,6848,6495,5934,5587,5885,6520,5009,6449,4552,4965,4845,4074,5796,4206,4853,5200,4244,6313,4129,4551,4776,3673,5499,3516,4235,4476,3497,4830,3106,4103,3785,2942,4582,2856,3423,3483,2696,3827,2432,2698,2754,2202,3210,1945,2206,2023,1460,2437,1275,1375,1352,1178,1816,891,1306,845,594,1308,474,716,704,513,1103,411,515,550,306,613,229,293,270,227,308,136,144,113,82,335,293365,Kambalu,MMR005007
 Yes - some difficulty,30,5,5,1,2,2,6,7,6,2,5,4,12,13,4,6,2,9,5,6,8,3,3,7,3,8,5,6,8,5,11,3,11,7,11,9,5,11,8,8,11,6,10,14,6,12,9,11,15,12,24,10,10,13,14,22,14,19,28,18,29,24,22,30,30,44,30,45,31,20,69,19,31,43,35,67,38,48,55,26,83,32,33,41,24,51,27,15,16,12,94,1714,Kambalu,MMR005007
 Yes - a lot of difficulty,11,1,2,2,-,2,1,-,1,-,1,1,4,-,1,1,1,1,1,2,-,-,1,3,1,-,1,-,1,-,3,-,2,2,1,1,-,3,1,-,-,1,2,3,-,3,1,1,1,2,4,1,3,3,1,6,2,4,2,3,12,2,4,2,5,7,4,4,5,3,8,5,4,3,4,9,2,2,6,4,10,5,7,7,3,10,3,13,4,3,20,276,Kambalu,MMR005007
 Yes - cannot hear at all,3,1,2,1,2,2,4,4,1,3,4,1,3,1,3,2,4,1,2,1,7,2,2,2,3,6,7,5,1,3,7,2,4,2,5,4,2,3,4,-,3,3,3,2,-,3,-,3,3,1,2,1,1,1,1,-,1,-,1,1,2,1,-,-,1,2,5,3,1,2,3,-,1,4,-,3,3,3,6,-,3,-,-,2,1,-,3,-,-,-,11,206,Kambalu,MMR005007
 Total,5072,5024,5105,5478,5844,5411,5540,6163,5874,6053,6365,5859,6612,6862,6503,5943,5594,5896,6528,5018,6464,4557,4971,4857,4081,5810,4219,4864,5210,4252,6334,4134,4568,4787,3690,5513,3523,4252,4489,3505,4844,3116,4118,3804,2948,4600,2866,3438,3502,2711,3857,2444,2712,2771,2218,3238,1962,2229,2054,1482,2480,1302,1401,1384,1214,1869,930,1358,882,619,1388,498,752,754,552,1182,454,568,617,336,709,266,333,320,255,369,169,172,133,97,460,295561,Kambalu,MMR005007
