Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3772,3606,3996,4169,4406,4270,4629,5101,4150,4364,4732,4322,4545,4754,4144,3584,3441,3413,3428,2816,3665,2883,2850,2955,2882,3859,2966,3410,3409,3520,4163,3138,3474,3291,2695,4126,2847,3155,3313,3063,3689,2432,3290,2860,2470,3726,2627,2484,2252,2110,2918,2166,2147,2318,1917,2612,1855,2005,2110,1674,2487,1624,1861,1746,1682,2115,1261,1404,1005,820,1374,698,791,721,620,1170,469,493,538,326,518,259,252,246,204,287,127,123,103,75,257,222624,Myaing,MMR009020
 Yes - some difficulty,3,1,2,2,4,2,8,5,6,6,9,7,15,7,5,6,6,2,6,6,18,4,3,7,7,10,8,9,6,10,18,8,11,10,17,23,14,11,15,18,23,16,16,11,16,32,20,14,18,21,29,11,11,32,24,34,25,20,28,27,65,35,48,43,60,81,48,56,44,47,95,42,55,56,57,108,57,61,63,49,89,34,45,54,44,44,34,32,19,16,77,2421,Myaing,MMR009020
 Yes - a lot of difficulty,2,-,-,1,-,-,-,2,1,1,3,-,4,4,3,1,3,2,3,1,3,1,3,1,1,1,1,4,1,4,1,1,-,2,4,8,1,3,3,2,4,1,4,4,2,4,5,3,4,3,8,6,2,6,4,5,4,9,6,4,7,8,10,5,8,9,10,9,11,6,15,8,12,11,11,27,5,12,15,9,20,15,13,6,8,8,6,3,6,3,22,482,Myaing,MMR009020
 Yes - cannot hear at all,-,2,1,4,1,-,3,4,2,2,-,1,3,3,2,-,4,4,3,5,6,3,3,2,2,3,1,2,3,-,6,1,1,2,2,2,2,1,3,3,3,3,-,1,2,2,2,2,2,1,4,2,2,1,1,4,5,3,6,3,4,4,4,3,3,5,3,3,4,1,4,3,3,-,1,14,2,3,2,3,8,3,4,3,3,4,-,2,1,-,6,244,Myaing,MMR009020
 Total,3777,3609,3999,4176,4411,4272,4640,5112,4159,4373,4744,4330,4567,4768,4154,3591,3454,3421,3440,2828,3692,2891,2859,2965,2892,3873,2976,3425,3419,3534,4188,3148,3486,3305,2718,4159,2864,3170,3334,3086,3719,2452,3310,2876,2490,3764,2654,2503,2276,2135,2959,2185,2162,2357,1946,2655,1889,2037,2150,1708,2563,1671,1923,1797,1753,2210,1322,1472,1064,874,1488,751,861,788,689,1319,533,569,618,387,635,311,314,309,259,343,167,160,129,94,362,225771,Myaing,MMR009020
