Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,389,386,416,456,457,449,440,457,398,373,423,373,418,417,347,313,291,266,349,318,342,279,308,322,242,364,234,272,283,244,364,231,250,238,211,313,170,194,211,179,224,154,199,198,132,228,153,102,134,108,116,96,103,114,111,135,92,75,81,44,99,28,39,40,38,67,24,22,18,13,35,8,25,19,20,29,9,6,11,4,10,4,6,7,4,5,3,1,2,3,9,16194,Pyigyimandaing,MMR006010
 Yes - some difficulty,2,2,1,-,1,4,2,-,5,3,5,3,3,3,1,1,5,3,4,2,3,3,3,5,2,3,2,2,4,5,3,3,3,6,6,2,4,5,6,4,3,5,4,8,8,11,4,7,6,6,11,6,9,8,7,9,6,6,7,3,4,5,2,4,7,10,-,4,1,4,5,1,-,3,3,8,2,-,4,1,5,1,2,1,2,2,3,-,1,-,2,345,Pyigyimandaing,MMR006010
 Yes - a lot of difficulty,2,-,-,-,-,1,2,-,-,-,-,-,-,1,2,-,-,1,1,-,-,-,1,-,2,-,-,-,-,-,-,1,1,-,-,-,2,-,1,1,-,-,-,2,-,1,-,-,2,-,-,1,-,1,-,1,-,-,2,1,1,-,-,-,1,-,1,-,2,-,1,-,-,1,-,-,2,1,2,-,-,-,-,-,-,3,1,2,-,-,1,49,Pyigyimandaing,MMR006010
 Yes - cannot hear at all,1,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,1,-,1,-,1,-,-,-,1,1,-,1,-,1,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,Pyigyimandaing,MMR006010
 Total,394,388,417,456,458,454,444,458,403,376,428,376,421,421,351,314,296,271,354,321,345,283,312,327,246,368,237,274,288,249,368,235,254,245,218,315,176,199,218,184,227,159,203,208,140,240,158,109,142,114,127,103,112,124,118,145,98,81,90,48,104,33,41,44,46,77,25,26,21,17,41,9,25,24,23,37,14,7,17,5,15,5,8,8,6,10,7,3,3,3,12,16604,Pyigyimandaing,MMR006010
