Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1847,1927,2006,2150,2201,2188,2204,2252,2343,2317,2319,2258,2413,2636,2573,2132,2192,2293,2672,2204,2278,2184,2039,2066,1941,2181,1938,1870,2058,1870,2223,1780,2021,1888,1738,2087,1618,1565,1788,1585,1753,1415,1734,1717,1298,1822,1373,1443,1505,1321,1431,1172,1383,1332,1309,1367,1332,1092,1125,851,1142,787,812,789,693,875,582,590,498,303,556,336,399,386,299,545,295,192,296,133,225,154,164,148,151,198,141,79,60,50,251,123749,Dawei,MMR006001
 Yes - some difficulty,10,8,4,2,1,1,2,5,2,3,3,3,7,2,8,6,4,1,8,4,2,4,6,4,5,5,4,5,6,1,2,5,9,2,7,8,4,6,8,7,8,3,8,9,8,23,11,10,15,12,11,13,20,17,30,28,22,17,18,25,25,20,25,27,21,37,28,44,18,12,30,14,30,40,31,49,31,21,33,17,43,30,31,29,19,54,33,26,14,14,93,1431,Dawei,MMR006001
 Yes - a lot of difficulty,11,9,10,5,-,-,1,1,1,3,-,1,-,2,-,1,1,-,-,1,2,1,4,1,1,1,-,2,2,2,2,-,1,-,1,4,2,1,2,-,-,2,-,1,1,3,1,-,2,2,4,1,2,2,4,4,5,3,4,3,6,2,-,2,-,6,8,3,8,2,4,5,5,1,3,5,3,9,6,5,7,3,11,7,7,11,6,5,6,6,22,294,Dawei,MMR006001
 Yes - cannot hear at all,1,-,-,-,1,1,-,3,1,2,-,1,2,1,1,-,3,2,4,-,2,-,2,-,2,3,3,3,-,-,-,-,3,-,2,5,-,-,1,-,1,-,-,-,1,1,-,3,3,2,3,1,-,-,1,3,-,2,-,-,2,1,4,-,2,1,1,3,2,3,-,2,-,1,-,3,1,2,2,-,3,-,4,3,-,4,1,5,3,2,6,131,Dawei,MMR006001
 Total,1869,1944,2020,2157,2203,2190,2207,2261,2347,2325,2322,2263,2422,2641,2582,2139,2200,2296,2684,2209,2284,2189,2051,2071,1949,2190,1945,1880,2066,1873,2227,1785,2034,1890,1748,2104,1624,1572,1799,1592,1762,1420,1742,1727,1308,1849,1385,1456,1525,1337,1449,1187,1405,1351,1344,1402,1359,1114,1147,879,1175,810,841,818,716,919,619,640,526,320,590,357,434,428,333,602,330,224,337,155,278,187,210,187,177,267,181,115,83,72,372,125605,Dawei,MMR006001
