Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1450,1133,1436,1543,1481,1471,1418,1406,1284,1219,1268,1211,1232,1249,1233,1033,1066,1020,938,823,973,598,685,712,691,630,566,526,567,419,734,394,506,488,484,626,483,443,522,419,752,420,507,518,492,614,484,412,514,403,724,355,394,375,417,444,401,291,345,215,460,208,207,208,206,278,167,176,146,102,240,98,97,95,102,99,64,40,79,44,103,18,28,36,37,25,22,9,8,7,78,48944,Thantlang,MMR004003
 Yes - some difficulty,10,3,1,2,2,4,11,2,1,8,4,2,2,3,2,4,3,3,2,6,3,2,3,4,3,3,8,7,13,10,12,4,3,3,4,8,3,3,2,2,12,10,6,15,10,20,11,18,27,17,22,14,18,14,15,18,14,15,10,10,34,4,19,17,19,21,9,15,24,10,50,15,11,25,22,23,11,11,14,14,27,10,11,13,14,9,6,3,4,6,41,983,Thantlang,MMR004003
 Yes - a lot of difficulty,-,-,-,-,1,-,2,6,-,-,-,2,1,2,1,1,1,-,1,1,3,-,-,1,3,3,2,3,3,7,5,-,1,4,1,4,1,-,2,-,6,-,-,2,4,7,-,5,5,5,10,6,2,2,5,7,4,3,5,1,7,-,1,4,6,5,5,2,3,5,15,3,3,14,9,16,3,4,8,5,14,2,6,12,5,7,4,4,1,-,21,335,Thantlang,MMR004003
 Yes - cannot hear at all,-,-,1,-,1,2,-,-,1,-,-,-,2,-,1,1,1,1,2,1,1,-,2,-,1,4,-,1,7,-,1,2,1,-,1,1,2,-,2,-,1,-,1,-,2,3,2,-,1,1,5,-,2,2,-,-,1,1,1,-,2,2,1,3,2,3,2,1,-,1,2,1,2,-,2,1,4,1,1,3,3,-,1,2,1,2,-,-,-,1,5,112,Thantlang,MMR004003
 Total,1460,1136,1438,1545,1485,1477,1431,1414,1286,1227,1272,1215,1237,1254,1237,1039,1071,1024,943,831,980,600,690,717,698,640,576,537,590,436,752,400,511,495,490,639,489,446,528,421,771,430,514,535,508,644,497,435,547,426,761,375,416,393,437,469,420,310,361,226,503,214,228,232,233,307,183,194,173,118,307,117,113,134,135,139,82,56,102,66,147,30,46,63,57,43,32,16,13,14,145,50374,Thantlang,MMR004003
