Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3105,3455,3603,3921,4037,3912,4254,4209,4247,4090,4649,4174,4761,4332,4006,3890,3496,3131,3347,2536,3184,2326,2466,2487,2165,2894,2140,2335,2552,2212,3096,2110,2412,2397,2070,3049,2166,2190,2607,2170,2915,1845,2560,2367,2011,2752,1938,1869,2038,1602,2412,1500,1667,1696,1423,1907,1509,1275,1292,971,1713,809,1045,1034,900,1259,789,759,508,375,886,352,420,443,323,658,375,264,298,156,331,140,127,165,129,150,94,79,55,35,164,178567,Bilin,MMR011010
 Yes - some difficulty,19,9,3,5,3,3,8,5,11,9,14,10,14,7,4,4,8,3,3,7,5,5,8,7,2,5,4,8,10,7,14,6,6,8,10,12,9,6,13,11,19,12,7,10,18,22,18,17,15,18,28,20,22,27,31,37,29,31,29,26,54,30,33,38,37,52,37,47,21,22,76,24,50,55,39,99,49,27,55,24,69,26,38,28,33,35,14,15,9,17,51,1945,Bilin,MMR011010
 Yes - a lot of difficulty,16,4,2,1,1,1,3,3,2,3,3,2,3,4,2,-,4,2,1,2,2,-,3,3,2,3,3,-,-,-,1,1,2,3,1,3,2,1,2,-,1,-,4,3,2,4,-,2,2,2,7,4,2,3,-,5,5,4,-,-,13,2,7,5,9,11,3,5,6,5,18,4,7,6,4,16,15,6,9,5,19,6,9,8,6,7,3,6,3,3,15,382,Bilin,MMR011010
 Yes - cannot hear at all,18,3,4,-,1,2,1,-,3,-,5,1,2,-,2,2,1,1,2,1,4,-,3,3,-,1,1,1,-,1,1,1,1,4,3,2,-,1,3,2,-,4,-,2,-,2,2,2,1,-,3,-,-,1,2,3,4,4,1,1,4,-,1,1,1,1,2,1,1,3,6,-,1,3,2,2,1,-,1,1,4,2,2,3,5,3,3,2,4,1,7,181,Bilin,MMR011010
 Total,3158,3471,3612,3927,4042,3918,4266,4217,4263,4102,4671,4187,4780,4343,4014,3896,3509,3137,3353,2546,3195,2331,2480,2500,2169,2903,2148,2344,2562,2220,3112,2118,2421,2412,2084,3066,2177,2198,2625,2183,2935,1861,2571,2382,2031,2780,1958,1890,2056,1622,2450,1524,1691,1727,1456,1952,1547,1314,1322,998,1784,841,1086,1078,947,1323,831,812,536,405,986,380,478,507,368,775,440,297,363,186,423,174,176,204,173,195,114,102,71,56,237,181075,Bilin,MMR011010
