Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,206,187,197,230,252,230,266,242,240,245,241,260,282,232,253,197,219,191,239,181,226,156,159,172,182,201,164,164,205,157,242,144,179,179,141,188,148,145,143,137,174,119,157,140,116,142,102,102,109,74,128,73,74,91,65,83,76,59,54,40,64,33,39,30,27,35,25,19,30,12,28,11,11,14,10,14,10,8,12,4,4,3,4,6,2,4,4,-,3,2,3,10471,Hsinbo(ST),MMR001001
 Yes - some difficulty,1,-,-,-,-,1,2,-,3,3,3,2,-,1,-,-,-,1,-,1,-,-,-,1,-,-,-,3,-,-,1,2,2,2,3,3,3,1,-,2,1,-,3,2,2,-,2,2,1,4,1,1,2,2,1,2,5,3,2,2,3,5,6,5,1,2,1,-,2,1,9,4,1,3,3,9,3,2,-,2,-,2,1,-,-,1,1,-,-,-,2,148,Hsinbo(ST),MMR001001
 Yes - a lot of difficulty,-,-,-,-,-,-,-,-,-,1,1,-,-,1,1,-,-,-,1,-,-,-,-,-,1,2,-,-,2,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,1,-,2,-,1,-,1,-,1,-,-,2,2,2,2,1,-,-,-,-,-,1,-,-,1,32,Hsinbo(ST),MMR001001
 Yes - cannot hear at all,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,Hsinbo(ST),MMR001001
 Total,207,187,197,230,252,231,268,242,243,249,245,262,282,234,254,197,220,192,240,182,226,156,159,173,183,203,164,167,207,158,243,146,181,181,144,191,151,146,144,139,175,119,160,142,118,142,104,104,111,78,130,74,77,93,66,85,82,62,56,42,67,38,46,35,29,37,27,19,34,13,38,15,13,17,14,23,13,12,14,8,6,6,5,6,2,5,5,1,3,2,6,10655,Hsinbo(ST),MMR001001
