Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,4378,4243,4513,4723,5137,4523,4831,5029,4624,4783,4863,4802,5270,5484,5388,4680,4770,5347,5904,4971,5578,4408,4466,4221,4214,4580,3939,3961,4359,3816,4979,3515,3981,3949,3620,4312,3461,3480,3984,3410,4005,2966,3908,3529,3272,3925,3067,2832,3148,2579,3172,2273,2531,2569,2243,2636,2231,1958,2093,1700,2163,1300,1493,1328,1253,1730,1144,1243,973,727,1096,504,636,664,592,964,528,390,468,261,459,217,293,266,249,227,162,137,90,49,245,258984,Toungoo,MMR007009
 Yes - some difficulty,12,11,4,4,7,7,13,9,10,11,13,15,18,12,16,18,9,13,2,8,7,5,15,10,7,17,15,5,17,11,10,5,17,9,11,12,15,15,24,12,26,18,22,17,24,32,21,24,26,25,27,23,35,34,29,36,38,29,39,41,52,30,39,36,35,76,51,50,44,33,70,36,45,37,51,116,48,47,60,43,77,39,46,52,59,55,40,18,18,18,78,2516,Toungoo,MMR007009
 Yes - a lot of difficulty,10,1,2,2,1,1,3,2,2,7,1,1,3,2,-,3,4,3,1,3,7,2,3,2,-,2,1,1,1,2,5,1,2,-,1,-,2,3,4,2,3,3,1,2,2,1,2,1,3,1,5,3,2,1,2,2,4,3,5,1,5,3,8,3,5,7,4,4,4,3,8,-,6,12,8,11,5,8,15,3,10,8,3,7,8,15,3,2,10,6,20,354,Toungoo,MMR007009
 Yes - cannot hear at all,3,-,4,2,3,3,-,2,2,4,1,2,1,2,5,2,3,3,2,4,5,3,3,1,-,1,2,2,5,3,1,1,5,2,3,2,1,1,3,1,1,1,-,-,1,4,1,1,5,1,3,1,1,-,3,-,-,1,4,1,5,-,5,2,1,3,1,5,3,4,2,1,2,1,2,4,4,2,1,-,3,-,3,2,2,3,4,3,1,1,10,202,Toungoo,MMR007009
 Total,4403,4255,4523,4731,5148,4534,4847,5042,4638,4805,4878,4820,5292,5500,5409,4703,4786,5366,5909,4986,5597,4418,4487,4234,4221,4600,3957,3969,4382,3832,4995,3522,4005,3960,3635,4326,3479,3499,4015,3425,4035,2988,3931,3548,3299,3962,3091,2858,3182,2606,3207,2300,2569,2604,2277,2674,2273,1991,2141,1743,2225,1333,1545,1369,1294,1816,1200,1302,1024,767,1176,541,689,714,653,1095,585,447,544,307,549,264,345,327,318,300,209,160,119,74,353,262056,Toungoo,MMR007009
