Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1185,1261,1320,1384,1550,1357,1420,1366,1332,1420,1471,1441,1436,1463,1463,1400,1288,1317,1382,1293,1580,1371,1413,1360,1275,1549,1374,1506,1644,1400,1763,1451,1509,1598,1379,1793,1384,1414,1586,1382,1518,1255,1548,1393,1248,1648,1301,1329,1502,1202,1550,1183,1356,1338,1082,1443,1151,934,1036,952,1224,804,839,725,673,779,504,544,385,261,428,263,348,331,297,451,263,233,264,149,235,149,143,151,114,123,92,56,46,33,94,94250,Kyangin,MMR017012
 Yes - some difficulty,5,5,-,1,5,2,1,2,3,6,6,1,1,6,5,4,1,1,4,2,1,2,1,5,7,3,5,7,-,2,2,2,7,13,3,8,3,3,9,2,8,3,6,13,15,15,17,9,5,16,13,9,11,13,19,30,17,18,24,19,29,38,24,20,28,35,26,33,29,14,42,25,34,38,44,90,43,31,53,34,72,38,39,40,38,48,27,17,13,11,53,1532,Kyangin,MMR017012
 Yes - a lot of difficulty,2,-,-,-,-,-,-,1,-,1,-,1,2,-,-,1,-,-,-,-,-,1,1,-,1,1,-,3,1,1,3,-,3,-,-,-,-,2,-,1,2,-,3,-,1,3,1,3,-,3,4,-,1,2,2,1,3,2,1,1,7,3,2,2,2,3,2,2,2,3,3,2,4,12,3,8,3,5,5,5,13,5,10,9,7,11,4,3,3,2,11,215,Kyangin,MMR017012
 Yes - cannot hear at all,2,-,-,1,-,1,-,-,3,-,-,1,1,1,-,-,1,-,2,-,1,1,-,-,1,-,-,1,1,1,-,1,3,2,2,1,1,-,-,1,-,-,-,1,1,-,-,2,4,1,3,-,2,-,1,2,1,-,-,-,1,2,2,-,-,1,1,-,-,1,1,-,-,3,-,3,1,4,4,1,1,1,2,-,-,2,1,2,-,-,4,86,Kyangin,MMR017012
 Total,1194,1266,1320,1386,1555,1360,1421,1369,1338,1427,1477,1444,1440,1470,1468,1405,1290,1318,1388,1295,1582,1375,1415,1365,1284,1553,1379,1517,1646,1404,1768,1454,1522,1613,1384,1802,1388,1419,1595,1386,1528,1258,1557,1407,1265,1666,1319,1343,1511,1222,1570,1192,1370,1353,1104,1476,1172,954,1061,972,1261,847,867,747,703,818,533,579,416,279,474,290,386,384,344,552,310,273,326,189,321,193,194,200,159,184,124,78,62,46,162,96083,Kyangin,MMR017012
