Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2049,2091,2456,2689,2419,2576,2414,2450,2479,1978,2450,1794,2149,1945,1834,1984,1544,1412,2005,1298,2463,1193,1260,1279,1159,2306,1129,1093,1342,919,2602,846,971,771,874,1946,975,828,975,681,2115,783,836,717,722,1520,607,487,618,470,1532,484,401,389,420,603,354,251,317,203,908,218,149,141,154,380,107,122,112,66,423,85,56,57,42,126,38,31,34,21,127,29,18,12,10,25,9,8,9,8,70,85052,Minesat,MMR016006
 Yes - some difficulty,2,-,4,1,3,5,6,4,7,6,8,14,6,11,9,7,7,8,8,1,7,4,1,5,3,8,7,8,5,5,13,5,3,5,3,18,8,1,6,3,36,4,10,10,9,31,8,2,10,6,70,12,17,9,13,31,19,13,19,16,87,20,9,13,14,30,12,10,21,8,84,11,5,13,12,25,3,3,11,6,46,7,5,8,6,10,5,2,1,2,21,1090,Minesat,MMR016006
 Yes - a lot of difficulty,-,1,1,2,1,-,2,-,3,-,-,1,-,4,2,1,-,2,3,-,3,1,2,1,3,5,1,3,2,1,5,2,3,-,1,4,3,-,1,2,8,1,-,2,2,5,-,2,2,3,17,4,2,4,3,7,2,2,-,3,26,6,1,1,5,11,1,-,1,2,23,6,2,3,1,10,4,1,4,-,15,1,3,-,-,8,1,-,1,-,16,288,Minesat,MMR016006
 Yes - cannot hear at all,1,-,-,2,4,-,1,4,5,-,-,1,-,2,2,4,1,1,2,1,2,2,1,-,1,1,1,-,1,-,4,-,1,-,3,2,-,-,1,-,4,-,1,-,1,2,-,-,1,-,6,-,-,-,-,2,-,2,4,-,5,-,1,-,2,5,2,2,1,3,9,1,-,-,-,1,-,1,-,-,5,-,1,-,-,-,-,1,2,-,7,123,Minesat,MMR016006
 Total,2052,2092,2461,2694,2427,2581,2423,2458,2494,1984,2458,1810,2155,1962,1847,1996,1552,1423,2018,1300,2475,1200,1264,1285,1166,2320,1138,1104,1350,925,2624,853,978,776,881,1970,986,829,983,686,2163,788,847,729,734,1558,615,491,631,479,1625,500,420,402,436,643,375,268,340,222,1026,244,160,155,175,426,122,134,135,79,539,103,63,73,55,162,45,36,49,27,193,37,27,20,16,43,15,11,13,10,114,86553,Minesat,MMR016006
