Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2590,2605,2939,3482,3622,3815,3644,3976,3955,3998,4224,3661,4590,4866,4032,3998,3359,2848,3709,2742,2965,2109,2564,2672,2550,3360,2235,2437,2834,2169,3167,1925,2402,2203,1799,2776,1787,1833,2213,1507,2142,1269,2312,1935,1724,2655,1838,1629,2110,1397,2275,1390,1799,1794,1577,2102,1614,1189,1350,937,1727,774,958,1019,927,1395,702,821,666,355,833,219,365,346,256,619,281,191,312,119,361,114,152,123,113,148,73,50,42,30,111,169402,Kyauktaw,MMR012004
 Yes - some difficulty,28,14,6,7,5,2,8,6,8,10,4,8,11,4,9,9,13,3,6,4,8,6,11,9,7,11,8,7,7,7,11,4,7,11,4,9,5,12,12,6,24,10,16,15,15,16,16,15,23,20,34,33,28,34,44,46,54,35,60,33,86,39,62,67,60,118,56,94,89,45,141,41,66,65,69,132,70,51,78,32,150,39,50,39,39,63,37,20,18,11,63,2888,Kyauktaw,MMR012004
 Yes - a lot of difficulty,8,3,-,-,1,1,1,-,1,2,-,1,1,2,2,2,2,2,4,-,3,1,2,2,2,1,2,3,3,-,2,-,6,2,1,-,1,1,2,1,1,1,5,3,2,3,2,1,2,1,2,3,7,7,7,6,2,2,3,8,12,2,7,9,6,16,11,18,11,6,26,8,6,11,6,27,8,12,27,14,26,5,10,13,13,21,8,7,7,3,23,515,Kyauktaw,MMR012004
 Yes - cannot hear at all,6,-,2,2,-,1,2,4,5,1,2,2,4,-,1,4,3,2,4,2,3,3,2,4,2,3,4,2,-,1,3,-,3,3,2,6,4,2,4,3,3,-,3,2,1,5,2,-,1,4,4,2,-,2,3,3,6,2,3,-,5,2,3,4,3,6,4,2,3,2,9,2,2,4,5,10,3,4,7,3,17,3,1,6,6,12,4,-,2,3,11,295,Kyauktaw,MMR012004
 Total,2632,2622,2947,3491,3628,3819,3655,3986,3969,4011,4230,3672,4606,4872,4044,4013,3377,2855,3723,2748,2979,2119,2579,2687,2561,3375,2249,2449,2844,2177,3183,1929,2418,2219,1806,2791,1797,1848,2231,1517,2170,1280,2336,1955,1742,2679,1858,1645,2136,1422,2315,1428,1834,1837,1631,2157,1676,1228,1416,978,1830,817,1030,1099,996,1535,773,935,769,408,1009,270,439,426,336,788,362,258,424,168,554,161,213,181,171,244,122,77,69,47,208,173100,Kyauktaw,MMR012004
