Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1472,1646,1505,1656,1622,1551,1612,1560,1658,1460,1738,1312,1559,1469,1185,1152,1044,1110,1241,909,1343,845,985,969,772,939,742,812,916,648,1127,601,753,752,532,844,630,600,787,497,961,462,683,541,481,809,513,403,542,338,823,299,406,395,314,462,379,230,276,133,556,118,171,186,131,260,124,161,88,49,249,36,59,50,32,94,37,26,49,16,78,4,10,9,4,16,8,11,9,2,27,56675,Kyaidon(ST),MMR003007
 Yes - some difficulty,33,20,9,10,6,3,4,9,5,7,7,4,11,8,6,1,3,6,2,6,4,4,1,4,4,3,3,6,6,6,9,3,7,8,7,14,5,10,9,2,16,1,9,5,5,11,5,7,12,7,29,11,12,15,7,23,20,16,14,10,50,9,12,17,9,39,15,31,15,13,64,4,17,14,6,35,10,8,14,4,34,-,10,8,4,13,6,1,7,3,16,998,Kyaidon(ST),MMR003007
 Yes - a lot of difficulty,27,1,2,1,1,1,2,-,1,3,2,2,2,1,1,1,-,1,3,1,2,1,2,3,-,2,1,-,1,-,1,-,-,-,1,-,1,-,3,-,1,1,-,1,-,1,-,3,4,3,2,1,-,-,1,3,-,-,1,4,1,1,5,4,1,6,1,6,1,2,10,5,5,2,1,6,5,2,4,3,4,2,4,3,3,5,1,2,2,2,9,205,Kyaidon(ST),MMR003007
 Yes - cannot hear at all,6,1,-,1,-,1,-,-,1,1,2,1,-,2,1,-,2,1,4,1,1,2,-,-,-,-,-,-,2,-,1,1,-,1,1,1,-,-,-,-,2,-,-,-,-,1,-,-,-,1,2,-,-,-,1,-,-,-,1,-,2,-,1,-,-,1,-,1,-,-,1,-,-,-,-,-,-,1,1,1,1,-,1,1,2,-,-,-,1,-,2,60,Kyaidon(ST),MMR003007
 Total,1538,1668,1516,1668,1629,1556,1618,1569,1665,1471,1749,1319,1572,1480,1193,1154,1049,1118,1250,917,1350,852,988,976,776,944,746,818,925,654,1138,605,760,761,541,859,636,610,799,499,980,464,692,547,486,822,518,413,558,349,856,311,418,410,323,488,399,246,292,147,609,128,189,207,141,306,140,199,104,64,324,45,81,66,39,135,52,37,68,24,117,6,25,21,13,34,15,14,19,7,54,57938,Kyaidon(ST),MMR003007
