Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1768,1840,1992,2114,2353,2141,2306,2176,2036,2151,2153,1998,2050,2148,1965,2016,1658,1629,1801,1628,1960,1520,1636,1627,1474,2020,1491,1705,1939,1675,2301,1738,1891,1840,1562,2085,1505,1557,1924,1443,2042,1405,1893,1597,1422,1991,1470,1343,1615,1267,1812,1158,1395,1493,1051,1437,1078,946,963,752,1029,592,681,617,502,692,407,451,348,230,402,201,297,306,250,493,220,157,221,115,235,110,121,105,111,95,56,50,42,36,81,112199,Hainggyikyun(ST),MMR017004
 Yes - some difficulty,3,-,1,2,3,2,4,8,7,6,7,7,7,12,6,2,10,9,9,6,9,8,5,7,8,2,12,8,10,16,12,14,10,15,18,13,7,9,12,13,21,14,18,27,18,30,24,12,19,22,38,28,35,36,27,38,40,27,44,41,51,33,33,28,32,49,31,25,38,15,55,26,43,37,37,74,43,34,51,29,46,18,35,32,25,38,29,12,16,12,34,1939,Hainggyikyun(ST),MMR017004
 Yes - a lot of difficulty,1,-,-,-,2,-,2,1,3,2,1,2,1,1,-,-,1,-,1,-,2,2,-,1,-,2,-,1,2,2,3,5,1,1,3,3,3,2,1,-,1,1,1,3,-,3,3,3,2,-,1,1,2,2,3,3,2,1,5,4,3,2,4,1,4,2,5,5,3,4,9,2,2,4,7,16,4,8,6,3,16,5,6,6,4,8,8,2,-,-,17,259,Hainggyikyun(ST),MMR017004
 Yes - cannot hear at all,-,-,2,-,3,3,2,2,-,1,-,-,-,-,-,2,1,2,3,1,7,1,2,1,3,-,-,3,1,-,1,-,1,-,1,2,-,1,1,-,3,-,1,2,2,2,2,3,2,1,1,2,1,-,-,-,1,1,2,-,1,2,1,1,-,-,2,2,2,-,1,-,-,-,-,1,1,1,2,-,5,1,1,1,-,3,1,3,2,-,5,112,Hainggyikyun(ST),MMR017004
 Total,1772,1840,1995,2116,2361,2146,2314,2187,2046,2160,2161,2007,2058,2161,1971,2020,1670,1640,1814,1635,1978,1531,1643,1636,1485,2024,1503,1717,1952,1693,2317,1757,1903,1856,1584,2103,1515,1569,1938,1456,2067,1420,1913,1629,1442,2026,1499,1361,1638,1290,1852,1189,1433,1531,1081,1478,1121,975,1014,797,1084,629,719,647,538,743,445,483,391,249,467,229,342,347,294,584,268,200,280,147,302,134,163,144,140,144,94,67,60,48,137,114509,Hainggyikyun(ST),MMR017004
