Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3051,3043,3276,3748,3521,3604,3583,3621,3715,3462,4332,3593,3888,4133,3763,3633,3148,3072,3707,2761,3975,2534,2660,2481,2402,3419,2077,2158,2596,2104,4055,1988,2352,2126,2083,3138,2062,1945,2209,1660,2885,1434,2016,2145,1813,2592,1659,1542,1783,1349,2764,1397,1671,1608,1726,2009,1568,1252,1362,948,2051,778,925,861,758,1166,641,565,466,358,890,277,348,333,291,487,254,187,265,132,431,129,164,133,128,137,88,64,55,41,189,169793,Kengtung,MMR016001
 Yes - some difficulty,3,11,13,7,6,5,5,4,4,3,3,5,4,7,3,8,6,3,5,2,12,6,4,5,-,9,2,3,5,5,11,4,9,6,2,16,10,7,6,11,12,5,8,4,4,9,7,4,6,4,24,13,19,17,24,20,18,22,12,19,55,18,15,34,18,42,28,27,23,17,80,18,38,23,23,45,20,18,31,29,64,28,28,25,23,35,21,17,16,11,40,1401,Kengtung,MMR016001
 Yes - a lot of difficulty,11,5,3,-,3,-,1,-,2,2,2,2,2,-,2,4,1,1,1,-,-,1,1,-,1,1,-,-,-,2,4,1,-,-,2,2,1,1,1,1,6,1,1,-,-,2,3,-,1,1,4,3,2,2,-,2,2,-,4,3,3,3,3,2,2,4,2,2,2,3,16,2,4,1,4,5,4,4,7,3,16,1,4,1,3,7,7,1,2,2,12,230,Kengtung,MMR016001
 Yes - cannot hear at all,6,2,4,4,-,3,4,1,4,6,6,1,5,8,-,4,1,1,4,3,6,2,1,2,2,3,1,1,4,2,6,-,2,2,3,5,2,-,2,1,2,-,1,2,-,1,1,1,4,1,3,1,1,2,-,-,2,2,2,3,3,1,1,-,4,1,-,2,3,-,3,2,-,-,1,-,2,1,1,-,7,1,2,3,-,6,1,2,2,2,2,196,Kengtung,MMR016001
 Total,3071,3061,3296,3759,3530,3612,3593,3626,3725,3473,4343,3601,3899,4148,3768,3649,3156,3077,3717,2766,3993,2543,2666,2488,2405,3432,2080,2162,2605,2113,4076,1993,2363,2134,2090,3161,2075,1953,2218,1673,2905,1440,2026,2151,1817,2604,1670,1547,1794,1355,2795,1414,1693,1629,1750,2031,1590,1276,1380,973,2112,800,944,897,782,1213,671,596,494,378,989,299,390,357,319,537,280,210,304,164,518,159,198,162,154,185,117,84,75,56,243,171620,Kengtung,MMR016001
