Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1903,2094,2353,2616,2630,2484,2847,2815,2806,2916,2810,2894,3114,3196,2806,2282,2068,1883,2086,1684,1705,1485,1466,1445,1328,1554,1402,1423,1444,1259,1573,1258,1453,1500,1282,1697,1312,1248,1460,1139,1371,1150,1464,1439,1079,1680,1120,1140,1222,1046,1279,1023,1222,1264,1218,1647,1295,1106,1130,790,1176,714,838,840,767,995,562,560,462,290,572,275,397,443,324,636,346,316,311,148,294,151,218,176,150,238,139,101,76,51,259,116230,Lounglon,MMR006002
 Yes - some difficulty,3,1,2,1,4,2,5,7,7,6,8,9,11,9,7,14,6,6,10,5,4,5,5,6,2,2,3,6,8,4,11,3,11,10,8,9,9,10,10,5,7,12,8,9,17,22,12,16,15,11,22,13,15,22,25,38,26,33,23,33,35,20,36,30,22,51,31,39,31,16,32,15,33,33,35,62,37,29,43,25,42,24,24,31,40,45,30,25,24,13,90,1676,Lounglon,MMR006002
 Yes - a lot of difficulty,-,-,-,-,1,1,1,2,-,1,3,1,3,2,-,1,1,-,1,-,-,1,2,-,-,2,1,-,-,1,3,-,1,-,-,3,1,1,1,1,1,1,1,2,1,3,-,1,2,3,4,3,1,1,2,8,3,5,3,3,2,3,3,6,6,7,-,8,6,2,8,1,9,5,6,10,11,6,5,1,6,5,10,4,11,8,4,6,3,4,25,275,Lounglon,MMR006002
 Yes - cannot hear at all,1,-,-,1,-,2,1,1,2,-,2,1,-,3,-,-,1,1,-,2,4,1,1,1,1,1,3,1,3,-,2,-,1,2,-,4,-,-,-,-,-,2,-,2,1,2,1,1,-,-,1,-,2,-,1,2,3,-,1,-,1,-,1,-,-,4,1,2,3,-,1,1,3,2,-,4,2,2,3,1,2,2,3,3,3,3,1,2,9,4,11,136,Lounglon,MMR006002
 Total,1907,2095,2355,2618,2635,2489,2854,2825,2815,2923,2823,2905,3128,3210,2813,2297,2076,1890,2097,1691,1713,1492,1474,1452,1331,1559,1409,1430,1455,1264,1589,1261,1466,1512,1290,1713,1322,1259,1471,1145,1379,1165,1473,1452,1098,1707,1133,1158,1239,1060,1306,1039,1240,1287,1246,1695,1327,1144,1157,826,1214,737,878,876,795,1057,594,609,502,308,613,292,442,483,365,712,396,353,362,175,344,182,255,214,204,294,174,134,112,72,385,118317,Lounglon,MMR006002
