Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2074,2305,2217,2499,2478,2396,2533,2674,2479,2390,2579,2385,2529,2617,2430,2201,1871,1768,2039,1642,1966,1562,1750,1605,1431,1759,1314,1431,1499,1283,1749,1271,1404,1493,1243,1591,1155,1278,1397,1146,1615,1020,1470,1325,1110,1476,1066,1006,1097,887,1278,809,992,1068,847,1141,822,704,744,522,995,457,580,573,439,628,354,388,288,144,445,143,224,226,154,280,118,100,150,71,184,48,81,61,68,84,29,30,26,16,85,103901,Kyarinseikkyi,MMR003007
 Yes - some difficulty,4,9,12,5,7,7,5,6,1,6,8,9,8,12,9,6,7,7,5,3,6,4,4,5,5,7,3,5,6,2,10,3,5,11,6,11,8,13,9,8,19,19,10,10,14,22,8,16,29,17,37,18,32,33,22,37,32,43,43,38,63,31,41,39,47,51,42,51,44,22,77,36,49,58,48,79,39,42,55,14,88,23,37,32,32,37,19,15,10,14,54,2055,Kyarinseikkyi,MMR003007
 Yes - a lot of difficulty,11,8,5,1,-,2,1,-,1,2,7,2,1,-,3,4,3,1,2,1,2,1,2,1,-,1,1,-,2,1,3,-,3,1,2,3,2,1,1,-,3,-,3,5,1,3,1,-,1,1,2,1,2,5,2,3,7,5,3,1,8,2,2,1,3,8,7,6,1,2,12,7,3,7,7,13,6,7,12,2,10,3,3,7,7,12,12,6,2,2,24,335,Kyarinseikkyi,MMR003007
 Yes - cannot hear at all,-,-,-,3,1,3,1,1,-,-,2,2,3,4,-,1,-,1,1,-,3,2,1,-,1,2,-,3,1,2,-,3,1,3,1,-,-,-,2,1,7,-,4,-,-,-,-,-,-,2,4,3,1,2,1,4,-,2,-,1,2,-,3,2,2,2,-,1,3,-,2,-,3,-,1,1,-,-,1,1,1,2,-,1,1,4,4,1,2,3,13,136,Kyarinseikkyi,MMR003007
 Total,2089,2322,2234,2508,2486,2408,2540,2681,2481,2398,2596,2398,2541,2633,2442,2212,1881,1777,2047,1646,1977,1569,1757,1611,1437,1769,1318,1439,1508,1288,1762,1277,1413,1508,1252,1605,1165,1292,1409,1155,1644,1039,1487,1340,1125,1501,1075,1022,1127,907,1321,831,1027,1108,872,1185,861,754,790,562,1068,490,626,615,491,689,403,446,336,168,536,186,279,291,210,373,163,149,218,88,283,76,121,101,108,137,64,52,40,35,176,106427,Kyarinseikkyi,MMR003007
