Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1709,1964,2148,2429,2389,2235,2568,2555,2474,2611,2678,2598,2812,2860,2743,2287,1911,1810,1908,1668,1947,1607,1620,1554,1468,1761,1402,1545,1589,1376,1827,1360,1527,1460,1376,1866,1346,1412,1664,1397,1839,1287,1809,1508,1318,1866,1497,1410,1542,1282,1730,1312,1488,1397,1323,1526,1282,1155,1276,925,1241,760,922,999,820,1008,725,756,550,370,689,292,400,403,365,600,355,306,309,172,259,167,190,199,163,182,111,106,70,59,222,120003,Chaungzon,MMR011003
 Yes - some difficulty,-,2,2,1,3,1,5,2,6,4,6,2,1,5,4,2,9,5,4,1,2,6,4,-,3,4,1,5,4,2,5,4,7,4,4,9,6,5,10,2,11,4,11,10,8,7,11,13,12,20,30,13,37,23,27,34,31,22,28,24,39,20,34,27,23,47,30,48,38,33,38,31,34,39,37,53,50,39,67,32,55,24,36,47,41,41,32,24,27,19,103,1736,Chaungzon,MMR011003
 Yes - a lot of difficulty,-,-,-,3,-,2,-,1,3,1,3,3,1,1,1,-,-,-,1,1,1,1,2,-,-,3,3,-,2,-,2,1,3,3,1,-,1,-,1,-,3,3,1,4,2,3,3,2,2,1,3,-,4,2,2,1,6,1,5,5,5,4,4,5,1,3,3,3,2,3,8,-,6,6,3,7,6,7,6,3,8,6,4,8,4,5,6,4,3,4,23,258,Chaungzon,MMR011003
 Yes - cannot hear at all,-,1,1,-,1,2,1,1,1,2,1,-,5,-,-,-,-,-,1,2,1,1,-,2,-,2,1,2,-,-,2,2,1,2,2,1,1,1,-,-,-,1,1,-,3,2,-,1,-,2,3,-,1,-,2,3,2,-,1,-,2,1,-,2,1,1,1,3,1,2,3,2,1,-,4,3,2,2,3,1,1,-,1,1,2,4,1,3,1,1,17,129,Chaungzon,MMR011003
 Total,1709,1967,2151,2433,2393,2240,2574,2559,2484,2618,2688,2603,2819,2866,2748,2289,1920,1815,1914,1672,1951,1615,1626,1556,1471,1770,1407,1552,1595,1378,1836,1367,1538,1469,1383,1876,1354,1418,1675,1399,1853,1295,1822,1522,1331,1878,1511,1426,1556,1305,1766,1325,1530,1422,1354,1564,1321,1178,1310,954,1287,785,960,1033,845,1059,759,810,591,408,738,325,441,448,409,663,413,354,385,208,323,197,231,255,210,232,150,137,101,83,365,122126,Chaungzon,MMR011003
