Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1383,1339,1424,1606,1658,1588,1712,1701,1506,1590,1871,1726,1757,1821,1769,1607,1435,1622,1625,1451,1943,1566,1597,1549,1435,1927,1370,1749,1661,1607,2204,1483,1680,1662,1512,2321,1339,1727,1753,1418,1976,1272,1849,1606,1294,2174,1309,1589,1426,1087,1725,1112,1250,1293,1034,1620,918,1089,1057,733,1245,683,814,814,629,1162,543,762,540,336,711,300,394,372,257,687,218,303,341,143,364,164,214,187,111,155,64,81,58,48,155,105962,Myinmu,MMR005002
 Yes - some difficulty,-,-,-,1,1,-,1,1,3,3,4,1,1,1,5,3,3,-,1,3,1,1,2,-,3,1,3,1,3,2,5,2,2,5,2,6,3,3,2,4,7,3,4,7,3,8,4,10,7,6,13,9,6,15,9,18,10,16,17,10,15,8,17,14,9,26,13,17,12,16,33,10,15,12,15,55,16,25,32,22,39,20,23,21,16,26,13,7,15,4,32,863,Myinmu,MMR005002
 Yes - a lot of difficulty,1,-,-,-,1,-,-,-,-,-,2,-,-,1,-,-,-,-,2,-,-,-,-,2,1,-,-,-,-,-,-,-,-,-,1,1,-,-,1,-,-,1,1,-,-,1,1,-,1,1,3,-,2,-,-,-,-,1,2,-,2,-,2,-,-,4,1,1,2,2,5,1,-,3,1,5,2,1,3,5,4,4,1,2,1,5,4,1,4,-,11,104,Myinmu,MMR005002
 Yes - cannot hear at all,-,-,-,-,1,-,-,2,1,-,1,-,-,-,-,1,-,2,1,1,1,-,1,1,-,1,-,-,-,-,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,-,-,-,-,-,-,2,-,-,1,1,1,-,1,-,-,-,-,1,1,-,1,-,2,2,1,2,2,1,2,1,1,1,2,2,2,-,1,2,2,2,-,57,Myinmu,MMR005002
 Total,1384,1339,1424,1607,1661,1588,1713,1704,1510,1593,1878,1727,1758,1823,1774,1611,1438,1624,1629,1455,1945,1567,1600,1552,1439,1929,1373,1750,1664,1609,2211,1486,1682,1667,1515,2328,1342,1730,1756,1422,1983,1276,1854,1613,1297,2184,1315,1599,1435,1094,1741,1121,1258,1308,1043,1640,928,1106,1077,744,1263,691,834,828,638,1192,557,781,555,354,750,311,411,389,274,749,238,330,378,171,408,189,240,212,130,186,82,91,79,54,198,106986,Myinmu,MMR005002
