Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,936,1106,1354,1474,1180,1374,1197,1191,1403,1021,1669,875,1284,1176,967,1308,963,906,1610,818,2249,753,812,910,768,1771,854,789,1224,572,2281,499,642,522,467,1295,600,452,688,386,1644,318,465,364,321,931,340,300,445,258,1250,217,296,232,243,443,328,192,211,98,900,98,127,118,88,314,149,82,83,40,387,20,53,29,20,89,26,19,30,13,164,7,16,15,7,29,12,3,9,3,55,54247,Mine Pauk(ST),MMR016003
 Yes - some difficulty,2,2,4,2,4,5,4,1,8,3,3,1,6,1,3,4,3,-,4,5,5,5,1,1,2,7,2,2,1,1,11,1,1,2,2,4,-,-,4,2,9,5,2,-,1,8,2,5,1,2,31,4,10,5,8,10,16,7,17,8,51,6,14,10,6,21,14,14,12,5,68,7,10,7,7,17,4,6,8,3,35,2,4,2,2,5,5,-,1,2,5,623,Mine Pauk(ST),MMR016003
 Yes - a lot of difficulty,1,-,-,1,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,1,-,2,1,-,2,-,1,-,-,-,-,1,-,-,2,-,-,1,2,-,-,1,-,-,4,2,2,2,-,2,3,-,-,3,4,-,4,1,2,3,2,4,4,-,17,-,1,2,2,5,-,1,2,-,10,-,2,-,-,1,-,1,-,-,9,114,Mine Pauk(ST),MMR016003
 Yes - cannot hear at all,1,-,-,1,2,-,-,-,1,-,1,-,-,1,-,-,-,1,1,-,-,-,-,-,-,1,-,-,2,1,3,1,1,2,-,-,-,-,2,-,3,-,-,-,-,3,1,-,1,1,1,1,1,2,-,1,1,-,1,-,1,-,-,1,-,-,-,-,2,-,6,-,-,-,-,1,2,1,1,2,6,-,2,-,-,-,1,-,-,-,5,70,Mine Pauk(ST),MMR016003
 Total,940,1108,1358,1478,1187,1379,1201,1192,1412,1024,1673,876,1290,1178,971,1312,966,907,1615,823,2255,758,813,911,770,1780,856,793,1228,574,2297,501,645,526,469,1299,600,453,694,388,1658,323,467,365,324,942,343,306,447,261,1286,224,309,241,251,456,348,199,229,109,956,104,145,130,96,338,165,100,101,45,478,27,64,38,29,112,32,27,41,18,215,9,24,17,9,35,18,4,10,5,74,55054,Mine Pauk(ST),MMR016003
