Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,692,740,796,801,864,820,900,981,944,981,1093,1056,1158,1540,1548,1559,1707,2042,2323,2302,2621,2467,2463,2544,2294,2336,2051,1991,2052,1851,2184,1442,1621,1546,1400,1533,1379,1358,1451,1242,1658,1150,1411,1411,1249,1399,1283,1265,1391,1188,1355,1099,1245,1152,1121,1135,1044,999,1088,917,1060,743,881,759,655,683,620,653,536,427,461,292,345,342,292,367,321,245,280,156,257,183,180,169,161,120,107,88,81,59,222,98978,Sangyoung,MMR013039
 Yes - some difficulty,2,-,-,-,-,1,-,-,-,1,-,-,-,-,-,1,-,1,2,-,4,1,3,1,-,2,3,-,-,1,3,-,2,2,1,-,-,1,1,1,3,1,-,2,2,4,2,1,5,1,5,2,1,3,1,9,4,4,8,10,9,5,5,9,6,8,10,13,11,1,16,5,13,7,17,17,11,11,22,11,23,8,19,15,22,19,11,17,16,9,45,513,Sangyoung,MMR013039
 Yes - a lot of difficulty,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,1,-,1,-,1,1,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,1,1,2,-,-,-,1,-,1,-,-,-,-,-,-,-,4,-,-,1,1,3,1,-,-,2,-,-,3,1,1,-,1,-,2,1,2,1,-,6,-,1,-,3,3,1,2,2,4,2,2,14,78,Sangyoung,MMR013039
 Yes - cannot hear at all,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,1,-,-,1,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,1,-,-,-,-,1,1,-,-,-,-,1,1,1,-,2,1,-,1,2,1,1,-,-,1,1,1,-,-,-,-,1,-,-,2,-,1,-,-,1,-,1,-,-,2,-,1,3,3,1,1,-,1,9,50,Sangyoung,MMR013039
 Total,694,740,796,801,864,821,900,981,944,982,1093,1057,1159,1541,1548,1560,1708,2044,2327,2302,2626,2470,2466,2545,2294,2338,2055,1991,2052,1853,2189,1442,1623,1548,1401,1533,1379,1360,1452,1244,1662,1153,1412,1414,1251,1404,1285,1267,1397,1190,1361,1101,1248,1156,1122,1149,1050,1004,1098,928,1072,750,887,769,663,691,630,669,549,429,477,300,358,352,310,386,334,256,309,167,281,193,202,188,187,144,121,110,99,71,290,99619,Sangyoung,MMR013039
