Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3111,3100,3395,3664,4118,3686,4244,4518,4136,4279,4557,4377,4700,4883,4390,4071,3781,3893,3872,3149,3949,3014,2896,3011,2805,3697,2847,3076,3185,2934,3662,2690,3181,3039,2473,3867,2556,2905,3174,2765,3587,2227,3045,2937,2452,3787,2483,2566,2560,2120,2952,2008,2045,2315,1865,2496,1734,1837,1767,1536,2327,1440,1601,1629,1384,1893,1065,1270,991,723,1389,570,731,736,522,1080,439,496,529,288,604,275,310,267,224,299,137,130,91,56,314,213779,Taungtha,MMR010018
 Yes - some difficulty,15,11,9,5,2,2,4,6,5,5,4,4,6,7,2,5,3,3,6,4,7,4,5,7,5,3,7,8,6,7,12,4,15,5,8,11,6,9,10,13,19,10,20,8,18,27,9,18,23,21,22,19,19,28,20,31,31,27,29,32,53,28,40,37,36,71,31,64,51,49,100,46,56,68,44,134,55,64,66,46,84,42,44,42,40,63,24,21,19,15,72,2296,Taungtha,MMR010018
 Yes - a lot of difficulty,13,1,1,-,2,1,1,2,1,2,-,-,-,1,1,-,1,-,2,1,2,3,1,1,-,2,1,1,-,2,3,6,1,-,2,4,1,4,2,1,5,-,2,1,3,8,3,5,2,4,2,4,1,6,1,3,6,3,2,1,6,3,6,5,7,8,5,8,6,3,13,6,7,13,8,19,7,7,5,9,19,9,9,17,10,10,5,6,3,-,18,386,Taungtha,MMR010018
 Yes - cannot hear at all,3,1,1,1,1,1,2,1,-,3,2,1,2,3,2,-,2,-,-,2,7,1,-,-,-,-,-,1,3,1,-,-,-,3,1,4,1,4,1,1,6,1,2,-,1,4,3,-,1,2,5,2,2,2,2,3,2,1,-,1,4,3,2,-,3,4,2,2,1,2,2,1,1,3,3,5,-,4,1,-,8,2,1,7,3,7,1,3,2,-,8,181,Taungtha,MMR010018
 Total,3142,3113,3406,3670,4123,3690,4251,4527,4142,4289,4563,4382,4708,4894,4395,4076,3787,3896,3880,3156,3965,3022,2902,3019,2810,3702,2855,3086,3194,2944,3677,2700,3197,3047,2484,3886,2564,2922,3187,2780,3617,2238,3069,2946,2474,3826,2498,2589,2586,2147,2981,2033,2067,2351,1888,2533,1773,1868,1798,1570,2390,1474,1649,1671,1430,1976,1103,1344,1049,777,1504,623,795,820,577,1238,501,571,601,343,715,328,364,333,277,379,167,160,115,71,412,216642,Taungtha,MMR010018
