Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,293,212,218,215,224,256,225,269,256,276,277,298,350,391,403,427,437,510,703,654,709,616,606,607,503,542,501,463,476,393,472,340,383,372,355,331,328,316,359,318,399,322,403,339,356,371,341,335,356,320,339,265,304,339,319,284,261,266,245,234,275,173,174,186,127,136,110,132,107,105,78,69,78,79,77,107,75,59,54,32,68,41,31,40,40,32,20,15,22,15,59,24898,Dagon,MMR013043
 Yes - some difficulty,-,1,-,-,-,-,1,-,1,1,-,-,1,1,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,1,-,-,-,2,-,-,1,-,-,-,-,1,-,1,-,1,-,-,-,2,1,-,-,1,1,1,2,3,2,1,1,-,1,3,3,3,5,5,-,1,3,1,3,4,2,6,4,3,3,2,1,2,5,3,8,6,3,2,2,4,9,127,Dagon,MMR013043
 Yes - a lot of difficulty,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,3,-,-,1,-,-,1,1,-,-,-,-,7,17,Dagon,MMR013043
 Yes - cannot hear at all,-,-,-,-,-,-,-,-,-,-,-,-,1,2,-,1,3,1,3,1,5,-,3,1,2,1,1,2,-,-,-,1,1,-,1,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,2,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,1,-,-,40,Dagon,MMR013043
 Total,293,213,218,215,224,256,226,269,257,277,277,298,352,395,403,428,440,512,706,656,714,616,609,609,505,543,502,465,476,394,472,341,384,374,356,331,330,316,359,319,399,323,403,340,356,372,341,335,356,322,340,265,306,341,320,285,263,269,247,235,276,173,175,190,130,139,115,138,108,106,81,70,81,83,79,114,80,62,60,34,69,44,36,43,49,39,24,17,25,19,75,25082,Dagon,MMR013043
