Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,4709,4478,4745,4855,5125,4680,5329,5703,5034,4897,5429,5136,5341,5873,5357,4729,4640,5007,5045,4460,5547,4485,4150,4219,4081,4942,4059,4440,4766,4295,5559,4096,4763,4243,3845,5390,3762,4008,4438,3938,5279,3408,4213,3744,3322,5065,3332,3532,3259,2682,3748,2599,2924,3026,2686,3342,2428,2687,2628,2014,2799,1905,2214,2185,1781,2363,1395,1778,1231,936,1521,865,989,1006,825,1331,700,682,728,399,607,377,358,340,284,370,167,150,114,81,319,286316,Pakokku,MMR009018
 Yes - some difficulty,13,3,2,2,3,4,6,3,9,10,11,7,10,8,7,3,8,7,5,5,12,8,4,7,11,8,6,14,13,11,14,12,15,11,13,19,16,17,15,23,28,20,24,27,14,28,21,28,36,22,43,25,24,31,28,45,48,54,55,56,68,48,53,58,57,102,50,80,48,44,92,57,74,79,57,150,73,95,108,58,95,59,75,47,52,73,40,42,24,22,81,3093,Pakokku,MMR009018
 Yes - a lot of difficulty,3,1,2,2,1,2,-,-,2,1,2,3,3,3,2,3,3,2,-,1,1,2,3,1,1,4,1,-,1,1,2,3,2,3,3,4,1,4,4,6,4,1,3,5,2,5,1,9,4,1,4,5,5,3,4,7,7,6,7,8,8,1,6,10,8,15,10,15,9,6,7,10,16,9,7,19,11,11,20,11,18,7,10,13,9,10,4,3,3,6,25,491,Pakokku,MMR009018
 Yes - cannot hear at all,2,2,1,-,3,4,2,5,1,1,1,1,1,2,2,2,1,-,2,4,5,-,1,2,2,5,1,2,2,2,2,2,5,2,5,2,-,-,3,2,6,5,4,2,1,1,2,3,2,-,7,-,6,4,1,-,5,-,3,3,3,1,4,1,4,6,2,3,1,2,3,-,4,2,3,5,5,2,4,1,6,1,3,5,3,6,10,4,-,2,6,239,Pakokku,MMR009018
 Total,4727,4484,4750,4859,5132,4690,5337,5711,5046,4909,5443,5147,5355,5886,5368,4737,4652,5016,5052,4470,5565,4495,4158,4229,4095,4959,4067,4456,4782,4309,5577,4113,4785,4259,3866,5415,3779,4029,4460,3969,5317,3434,4244,3778,3339,5099,3356,3572,3301,2705,3802,2629,2959,3064,2719,3394,2488,2747,2693,2081,2878,1955,2277,2254,1850,2486,1457,1876,1289,988,1623,932,1083,1096,892,1505,789,790,860,469,726,444,446,405,348,459,221,199,141,111,431,290139,Pakokku,MMR009018
