Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1319,1462,1566,1652,1704,1597,1703,1793,1677,1852,1837,1904,1972,2126,2126,1967,1751,1814,2003,1866,2201,1894,1772,1856,1883,2237,1901,2126,2181,2028,2467,1885,1933,1999,1836,2492,1914,1926,2267,2014,2282,1685,2427,2011,1704,2349,1737,1871,1886,1610,2127,1567,1689,1859,1663,1918,1573,1450,1407,1262,1576,1074,1165,1080,904,1067,739,732,531,406,651,360,476,449,467,818,401,420,437,274,442,258,264,276,190,210,140,81,50,47,167,128732,Thegon,MMR008005
 Yes - some difficulty,10,1,3,3,2,1,1,4,4,4,4,3,6,6,7,7,2,7,2,7,3,2,5,3,4,1,5,4,4,-,6,4,5,1,5,6,4,9,3,6,12,6,11,12,8,16,14,12,11,13,26,13,11,25,23,15,27,22,22,16,28,19,38,26,36,39,31,32,30,21,34,29,39,42,50,84,67,50,66,49,85,37,54,73,45,65,37,23,19,23,70,1820,Thegon,MMR008005
 Yes - a lot of difficulty,-,-,-,1,-,1,1,1,1,3,2,1,-,2,-,2,2,-,2,-,2,-,1,1,2,-,2,1,-,1,1,1,-,1,4,1,-,1,2,2,-,3,4,1,3,3,2,2,2,1,2,1,2,2,6,4,-,-,5,5,9,3,5,2,3,6,4,6,3,3,4,4,3,4,5,12,11,8,12,7,12,4,5,12,8,9,10,6,5,2,21,298,Thegon,MMR008005
 Yes - cannot hear at all,-,-,-,-,-,1,2,-,2,3,1,2,1,1,-,-,2,-,-,-,2,3,-,1,1,1,-,1,-,-,2,1,1,-,1,2,-,2,3,-,1,1,-,-,3,1,1,-,-,-,2,2,-,-,-,3,1,-,2,1,2,-,5,1,2,3,-,3,-,-,2,-,2,1,-,6,2,-,1,1,2,1,2,2,2,3,1,2,-,-,7,107,Thegon,MMR008005
 Total,1329,1463,1569,1656,1706,1600,1707,1798,1684,1862,1844,1910,1979,2135,2133,1976,1757,1821,2007,1873,2208,1899,1778,1861,1890,2239,1908,2132,2185,2029,2476,1891,1939,2001,1846,2501,1918,1938,2275,2022,2295,1695,2442,2024,1718,2369,1754,1885,1899,1624,2157,1583,1702,1886,1692,1940,1601,1472,1436,1284,1615,1096,1213,1109,945,1115,774,773,564,430,691,393,520,496,522,920,481,478,516,331,541,300,325,363,245,287,188,112,74,72,265,130957,Thegon,MMR008005
