Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,620,639,608,713,747,701,833,848,784,777,809,810,742,826,732,706,669,557,557,568,678,578,581,595,546,704,696,685,742,670,802,750,722,707,597,800,794,773,770,751,839,771,883,799,777,838,793,762,691,646,744,586,636,555,558,597,437,446,472,439,485,358,398,415,372,371,389,381,291,273,306,214,257,215,209,239,135,165,169,117,125,100,71,82,53,53,41,33,37,25,64,47899,Htilin,MMR009024
 Yes - some difficulty,-,-,-,-,1,1,2,2,4,1,2,1,1,3,2,2,1,-,-,2,2,2,2,-,1,3,2,-,2,2,1,2,2,2,3,1,2,-,6,3,5,2,7,2,1,5,5,4,4,3,13,8,9,9,11,7,11,10,9,5,15,9,5,17,13,10,14,18,19,20,22,16,25,18,25,40,18,22,27,16,22,16,16,17,19,20,15,17,12,6,16,738,Htilin,MMR009024
 Yes - a lot of difficulty,2,1,-,-,-,-,-,-,1,-,-,1,2,-,1,-,-,1,1,-,-,1,1,1,1,1,2,-,-,1,3,1,-,-,-,1,-,-,-,1,-,-,-,-,1,3,1,-,6,-,3,5,2,4,2,3,1,2,-,1,-,1,-,-,2,-,2,2,3,1,-,3,1,3,4,1,1,6,5,3,6,3,5,4,7,5,2,4,1,3,11,147,Htilin,MMR009024
 Yes - cannot hear at all,-,-,-,-,-,1,1,-,-,-,-,1,1,-,-,1,1,-,2,2,-,1,1,4,-,-,2,2,1,-,1,2,2,-,1,-,2,-,-,1,-,-,1,-,-,2,-,-,1,-,4,2,5,2,1,-,-,-,3,1,3,-,1,1,1,2,2,-,-,1,-,-,1,-,-,4,2,-,-,-,1,-,1,-,2,2,-,-,1,-,5,82,Htilin,MMR009024
 Total,622,640,608,713,748,703,836,850,789,778,811,813,746,829,735,709,671,558,560,572,680,582,585,600,548,708,702,687,745,673,807,755,726,709,601,802,798,773,776,756,844,773,891,801,779,848,799,766,702,649,764,601,652,570,572,607,449,458,484,446,503,368,404,433,388,383,407,401,313,295,328,233,284,236,238,284,156,193,201,136,154,119,93,103,81,80,58,54,51,34,96,48866,Htilin,MMR009024
