Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2163,2366,2529,2594,2744,2822,3053,2899,2789,2706,3098,2555,2976,2816,2734,2388,2321,2073,2238,1647,2180,1411,1651,1583,1493,2027,1443,1502,1647,1324,2054,1232,1479,1361,1153,1905,1155,1243,1555,1176,1891,998,1598,1322,1121,1783,1145,1058,1246,903,1493,793,937,915,799,1154,854,602,679,497,985,380,464,426,403,725,308,370,285,180,562,141,216,244,179,430,159,125,186,72,249,63,99,92,51,109,47,45,27,20,98,111613,Kyaukkyi,MMR007011
 Yes - some difficulty,10,12,3,1,4,1,3,5,9,12,13,16,8,9,9,13,6,9,13,2,7,5,5,5,3,10,4,3,4,6,7,6,6,9,8,11,1,7,11,2,11,9,9,7,4,20,13,8,14,6,27,11,19,17,19,19,22,16,20,14,60,17,14,18,18,48,16,28,17,13,68,12,16,25,24,59,26,13,43,12,60,9,17,17,17,27,15,17,9,3,44,1345,Kyaukkyi,MMR007011
 Yes - a lot of difficulty,-,-,2,-,2,2,2,1,-,-,1,2,2,2,1,2,-,1,5,2,2,2,2,2,1,2,-,2,2,-,2,1,2,4,2,-,-,-,-,2,1,-,2,6,2,1,1,2,-,1,2,1,3,2,2,4,1,-,5,1,9,2,2,3,4,8,1,2,8,2,11,2,3,4,2,8,2,2,12,1,14,3,5,3,6,8,1,3,3,4,13,243,Kyaukkyi,MMR007011
 Yes - cannot hear at all,4,-,2,2,3,1,5,1,5,1,1,3,2,3,1,2,1,-,2,1,4,4,1,1,-,2,-,2,-,-,3,1,3,1,-,1,-,2,1,-,-,-,1,-,2,1,-,-,1,-,4,2,3,1,-,-,-,-,-,-,2,2,2,1,1,4,1,1,2,-,5,-,-,2,-,1,-,1,2,1,3,-,-,3,1,3,2,-,1,-,6,128,Kyaukkyi,MMR007011
 Total,2177,2378,2536,2597,2753,2826,3063,2906,2803,2719,3113,2576,2988,2830,2745,2405,2328,2083,2258,1652,2193,1422,1659,1591,1497,2041,1447,1509,1653,1330,2066,1240,1490,1375,1163,1917,1156,1252,1567,1180,1903,1007,1610,1335,1129,1805,1159,1068,1261,910,1526,807,962,935,820,1177,877,618,704,512,1056,401,482,448,426,785,326,401,312,195,646,155,235,275,205,498,187,141,243,86,326,75,121,115,75,147,65,65,40,27,161,113329,Kyaukkyi,MMR007011
