Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,827,873,999,1128,1070,1139,1104,1153,1160,1021,1162,799,1017,983,965,941,861,852,1169,771,1223,743,946,904,813,1204,829,830,1031,700,1250,605,775,659,526,996,748,716,921,608,977,498,663,530,480,823,579,459,655,437,910,404,465,400,363,484,440,318,390,190,564,230,219,240,131,298,123,150,116,59,241,46,55,55,46,91,37,32,53,17,77,18,20,12,10,20,11,16,2,9,17,50501,Mineyu(ST),MMR016011
 Yes - some difficulty,10,7,5,8,3,4,2,2,5,5,5,6,4,10,1,11,4,10,8,3,11,7,9,4,3,12,12,8,7,6,18,12,7,10,8,12,12,8,14,9,12,7,9,10,9,24,17,21,20,16,51,19,26,25,14,33,35,28,39,14,80,49,34,30,31,53,25,36,29,11,66,14,16,19,9,27,18,13,15,6,46,3,7,9,4,6,3,8,2,7,18,1425,Mineyu(ST),MMR016011
 Yes - a lot of difficulty,2,2,-,-,-,1,-,2,-,2,2,-,-,1,1,1,1,1,3,2,2,3,1,5,1,1,2,-,1,-,1,2,1,2,3,4,-,2,2,2,6,1,-,1,4,8,3,2,3,2,8,3,3,3,3,10,2,3,4,5,19,4,11,11,5,7,4,9,5,2,15,3,3,7,2,4,2,2,3,2,19,2,7,-,1,4,2,1,1,3,18,308,Mineyu(ST),MMR016011
 Yes - cannot hear at all,2,-,-,-,-,2,1,1,-,-,1,2,-,1,-,-,4,-,2,1,2,2,1,1,-,4,1,-,2,-,2,2,1,-,-,-,-,-,-,-,2,1,2,-,-,3,2,1,1,-,2,1,2,1,1,-,-,-,-,1,4,-,1,2,2,1,1,-,2,-,2,-,1,1,1,1,2,-,3,1,3,1,3,-,-,1,-,1,-,1,7,97,Mineyu(ST),MMR016011
 Total,841,882,1004,1136,1073,1146,1107,1158,1165,1028,1170,807,1021,995,967,953,870,863,1182,777,1238,755,957,914,817,1221,844,838,1041,706,1271,621,784,671,537,1012,760,726,937,619,997,507,674,541,493,858,601,483,679,455,971,427,496,429,381,527,477,349,433,210,667,283,265,283,169,359,153,195,152,72,324,63,75,82,58,123,59,47,74,26,145,24,37,21,15,31,16,26,5,20,60,52331,Mineyu(ST),MMR016011
