Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,4183,4149,4303,4448,4638,4465,4822,5025,4901,4893,5365,5097,5801,6083,5906,5675,5321,5826,6191,5164,6265,5052,5117,4962,4338,5566,4534,4726,5201,4679,5994,4292,4841,5027,4136,5658,3986,4345,4733,3851,5083,3398,4632,4546,3576,5433,3647,4152,3883,3215,4304,2986,3367,3495,2798,3789,2737,2783,2602,1990,2803,1814,1957,2037,1651,2549,1441,2056,1408,1037,1714,875,958,1047,779,1538,724,798,870,483,786,479,440,459,296,462,268,268,189,136,505,304802,Sagaing,MMR005001
 Yes - some difficulty,1,1,-,6,6,2,2,8,3,3,4,5,5,8,9,3,3,7,7,5,2,4,1,-,4,5,8,5,2,5,5,4,9,3,6,10,6,6,6,9,9,10,12,16,11,15,12,14,13,16,11,13,17,19,12,30,20,20,23,12,32,20,19,31,27,59,24,39,41,25,64,45,54,54,44,95,40,64,87,44,80,44,53,60,43,72,33,33,37,20,109,1985,Sagaing,MMR005001
 Yes - a lot of difficulty,2,-,1,2,-,1,1,4,1,3,-,1,1,3,1,2,1,1,2,2,-,1,2,2,1,2,-,2,1,1,3,1,-,1,-,2,1,1,-,1,2,-,-,-,-,1,4,2,2,1,1,2,-,5,-,5,-,3,4,2,9,1,5,3,2,1,6,1,8,2,10,2,4,5,2,8,1,3,8,3,8,6,8,8,1,8,8,7,4,3,30,260,Sagaing,MMR005001
 Yes - cannot hear at all,6,2,-,1,-,2,1,1,1,2,1,-,-,2,1,1,3,2,2,2,-,1,2,1,-,2,1,-,2,2,1,-,-,-,1,-,2,2,2,1,2,1,2,1,3,3,4,2,3,1,2,1,1,-,1,2,1,2,1,1,2,-,1,1,-,2,2,-,1,-,2,-,6,-,2,5,2,4,2,-,3,1,2,4,2,3,3,1,1,-,11,147,Sagaing,MMR005001
 Total,4192,4152,4304,4457,4644,4470,4826,5038,4906,4901,5370,5103,5807,6096,5917,5681,5328,5836,6202,5173,6267,5058,5122,4965,4343,5575,4543,4733,5206,4687,6003,4297,4850,5031,4143,5670,3995,4354,4741,3862,5096,3409,4646,4563,3590,5452,3667,4170,3901,3233,4318,3002,3385,3519,2811,3826,2758,2808,2630,2005,2846,1835,1982,2072,1680,2611,1473,2096,1458,1064,1790,922,1022,1106,827,1646,767,869,967,530,877,530,503,531,342,545,312,309,231,159,655,307194,Sagaing,MMR005001
