Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1424,1428,1381,1601,1537,1386,1422,1495,1438,1478,1563,1425,1467,1587,1444,1350,1388,1457,1455,1299,1266,1199,1270,1248,1091,1279,1149,1164,1174,1101,1290,1054,1041,1029,897,996,944,1033,1007,961,1026,917,1077,984,860,1008,823,846,873,806,865,687,855,795,688,754,616,563,549,495,535,391,374,362,340,304,294,261,183,177,207,132,174,159,174,227,132,159,129,107,122,64,72,63,84,46,38,39,29,24,69,72776,Wuntho,MMR005025
 Yes - some difficulty,2,1,-,1,-,-,1,1,9,2,2,3,4,2,2,2,3,3,1,3,2,2,2,1,2,1,1,-,4,1,3,-,1,4,6,-,1,6,2,5,3,3,3,2,3,2,4,3,6,1,3,7,4,5,4,9,5,3,8,6,11,8,10,9,13,12,7,8,12,8,7,10,10,9,11,15,6,12,23,15,15,9,12,18,14,10,8,5,4,4,14,499,Wuntho,MMR005025
 Yes - a lot of difficulty,-,1,-,-,-,2,-,-,-,1,2,1,2,-,-,-,1,-,1,1,-,1,1,-,-,-,-,-,2,-,1,-,1,-,1,-,2,1,-,1,-,-,2,-,-,-,1,1,1,1,1,1,-,1,1,1,1,-,-,-,1,-,-,1,4,3,-,4,2,-,2,-,2,1,-,2,1,-,-,2,1,2,1,3,1,3,-,1,2,2,3,79,Wuntho,MMR005025
 Yes - cannot hear at all,-,-,-,1,-,-,1,2,-,1,1,-,-,1,-,1,1,1,-,1,-,-,-,2,-,2,2,3,1,-,2,-,-,2,1,-,1,1,-,-,1,1,-,-,-,-,1,-,-,1,1,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,1,1,1,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,41,Wuntho,MMR005025
 Total,1426,1430,1381,1603,1537,1388,1424,1498,1447,1482,1568,1429,1473,1590,1446,1353,1393,1461,1457,1304,1268,1202,1273,1251,1093,1282,1152,1167,1181,1102,1296,1054,1043,1035,905,996,948,1041,1009,967,1030,921,1082,986,863,1010,829,850,880,809,870,695,859,801,693,765,622,566,557,501,547,399,384,373,357,319,301,273,198,185,216,142,186,170,186,245,139,171,153,124,138,75,85,85,99,59,46,45,35,30,86,73395,Wuntho,MMR005025
