Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1750,1460,1586,1587,1680,1615,1465,1540,1687,1463,1652,1390,1485,1563,1449,1229,1261,1095,1243,915,1250,874,916,1017,982,1118,873,737,930,743,1222,711,771,739,736,913,636,639,712,509,896,444,570,633,683,784,463,444,541,430,788,329,441,382,458,375,362,263,327,213,453,187,188,168,249,243,182,157,149,130,259,49,113,99,111,113,66,54,61,49,104,33,29,33,38,35,12,8,16,10,92,59459,Putao,MMR001014
 Yes - some difficulty,1,-,1,5,4,4,7,5,7,9,11,10,8,11,7,5,7,7,3,7,9,1,5,9,3,8,2,6,11,3,11,7,8,2,6,9,2,3,9,8,22,5,9,9,16,13,8,8,11,11,34,13,20,14,22,23,14,12,14,16,41,13,19,14,26,22,24,22,14,24,45,15,31,24,23,24,17,6,12,11,35,7,17,9,13,14,5,2,3,5,48,1120,Putao,MMR001014
 Yes - a lot of difficulty,2,-,-,-,1,-,1,4,3,3,2,1,3,2,2,1,1,3,-,-,6,3,4,4,-,5,6,1,1,-,5,2,-,2,2,4,3,2,1,2,9,4,2,3,4,5,2,2,2,4,8,2,5,5,7,2,2,2,5,1,4,1,4,2,6,9,7,2,4,7,22,1,6,9,4,12,6,6,4,3,13,3,5,5,5,7,2,-,5,7,26,355,Putao,MMR001014
 Yes - cannot hear at all,2,-,1,-,1,-,-,1,1,1,-,-,1,1,2,-,3,2,2,1,1,-,-,-,1,-,5,1,1,2,2,1,4,3,-,1,1,1,2,-,3,1,2,3,6,1,3,3,2,4,3,3,-,-,-,1,1,2,5,-,-,3,2,1,2,2,1,2,1,1,7,-,1,2,2,3,1,-,2,-,4,2,2,-,2,1,-,-,-,-,9,141,Putao,MMR001014
 Total,1755,1460,1588,1592,1686,1619,1473,1550,1698,1476,1665,1401,1497,1577,1460,1235,1272,1107,1248,923,1266,878,925,1030,986,1131,886,745,943,748,1240,721,783,746,744,927,642,645,724,519,930,454,583,648,709,803,476,457,556,449,833,347,466,401,487,401,379,279,351,230,498,204,213,185,283,276,214,183,168,162,333,65,151,134,140,152,90,66,79,63,156,45,53,47,58,57,19,10,24,22,175,61075,Putao,MMR001014
