Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3449,3535,3661,3795,4114,4181,4242,4122,3848,4109,4221,4184,4492,4312,4027,3830,3300,3338,3521,2877,3301,2645,2709,2884,2522,3282,2709,2928,3150,2820,3464,2925,3042,2955,2608,3399,2405,2507,2838,2455,2911,2090,2738,2125,2088,2689,2181,2046,2226,1857,2298,1804,1929,2166,1780,2094,1701,1538,1623,1330,1655,1074,1177,1123,925,1105,848,754,599,432,632,362,372,418,375,614,291,241,304,176,263,182,189,151,127,125,97,75,41,34,115,190796,Kyaiklatt,MMR017025
 Yes - some difficulty,-,1,1,1,4,6,9,3,9,9,10,14,5,12,12,7,10,7,4,5,5,9,6,9,5,11,3,7,4,7,13,14,12,15,11,11,6,10,20,11,14,8,15,5,18,10,16,21,22,20,21,10,26,39,26,40,42,22,42,36,54,30,37,43,37,60,44,50,43,25,51,33,37,36,43,87,47,50,64,31,52,51,38,42,47,45,18,14,18,9,55,2062,Kyaiklatt,MMR017025
 Yes - a lot of difficulty,-,-,-,-,1,2,2,5,7,4,2,-,-,1,1,3,2,6,1,1,3,1,1,3,-,2,2,-,2,-,2,1,1,5,5,3,-,-,2,1,2,1,-,4,1,1,3,3,1,1,3,3,5,4,1,5,6,2,4,2,-,5,3,4,3,6,6,7,4,4,8,3,6,6,3,14,4,4,8,6,9,9,7,5,10,12,7,3,5,5,11,311,Kyaiklatt,MMR017025
 Yes - cannot hear at all,2,1,-,-,2,3,5,5,6,1,1,4,-,2,4,4,2,1,-,2,8,2,2,1,-,2,-,-,1,1,3,2,1,10,5,-,1,2,1,1,-,3,2,-,3,2,3,1,2,1,1,2,2,-,-,1,2,3,2,2,2,1,2,3,1,-,3,-,-,-,1,-,2,1,2,3,3,1,2,-,3,2,3,2,1,1,1,-,1,3,7,171,Kyaiklatt,MMR017025
 Total,3451,3537,3662,3796,4121,4192,4258,4135,3870,4123,4234,4202,4497,4327,4044,3844,3314,3352,3526,2885,3317,2657,2718,2897,2527,3297,2714,2935,3157,2828,3482,2942,3056,2985,2629,3413,2412,2519,2861,2468,2927,2102,2755,2134,2110,2702,2203,2071,2251,1879,2323,1819,1962,2209,1807,2140,1751,1565,1671,1370,1711,1110,1219,1173,966,1171,901,811,646,461,692,398,417,461,423,718,345,296,378,213,327,244,237,200,185,183,123,92,65,51,188,193340,Kyaiklatt,MMR017025
