Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1957,1911,1781,1963,2143,1959,1951,2160,2003,2079,1970,2063,2107,2098,2054,1969,1792,1974,2082,1715,2024,1767,1806,1722,1518,2069,1688,1941,1963,1782,2132,1630,1768,1737,1580,1852,1417,1604,1537,1325,1515,1213,1510,1215,1163,1368,1073,1212,1164,1051,1189,909,986,999,828,959,729,782,724,607,769,459,512,476,478,470,420,401,277,280,398,249,226,253,214,331,188,161,152,134,157,87,110,99,64,74,25,52,28,25,107,103465,Kyunhlau,MMR005008
 Yes - some difficulty,6,-,2,2,3,1,-,-,4,1,2,2,2,1,2,1,-,1,1,1,-,3,-,3,1,-,2,1,2,2,2,4,2,1,1,1,2,4,1,1,-,2,1,4,3,2,3,-,4,-,1,5,6,7,8,2,3,9,8,6,9,5,6,1,4,8,16,7,8,12,9,6,13,9,15,20,12,13,11,9,17,10,11,7,13,12,7,10,5,10,21,455,Kyunhlau,MMR005008
 Yes - a lot of difficulty,-,1,-,1,-,-,1,-,-,-,1,-,1,-,-,-,2,-,-,1,-,1,-,-,-,-,-,1,-,1,1,1,-,-,2,-,-,-,1,-,-,2,-,-,1,2,-,-,1,-,-,1,2,1,1,1,-,-,-,-,1,1,-,-,1,-,1,1,2,2,-,1,-,2,1,4,2,3,1,-,3,3,3,-,1,3,1,2,2,2,5,76,Kyunhlau,MMR005008
 Yes - cannot hear at all,-,1,-,-,1,2,3,2,-,1,-,-,-,1,2,-,1,-,4,1,1,-,1,-,3,1,2,-,3,2,3,10,5,1,1,1,1,-,2,-,2,-,2,-,2,-,-,-,1,2,5,-,1,2,-,-,-,1,1,1,1,-,-,2,1,-,-,1,-,1,2,1,-,1,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,3,91,Kyunhlau,MMR005008
 Total,1963,1913,1783,1966,2147,1962,1955,2162,2007,2081,1973,2065,2110,2100,2058,1970,1795,1975,2087,1718,2025,1771,1807,1725,1522,2070,1692,1943,1968,1787,2138,1645,1775,1739,1584,1854,1420,1608,1541,1326,1517,1217,1513,1219,1169,1372,1076,1212,1170,1053,1195,915,995,1009,837,962,732,792,733,614,780,465,518,479,484,478,437,410,287,295,409,257,239,265,230,356,202,177,164,143,177,100,125,106,78,89,33,64,35,37,136,104087,Kyunhlau,MMR005008
