Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2271,2286,2469,2791,2728,2696,2725,2757,2722,2640,2661,2304,2644,2613,2621,2152,1995,1883,2289,1875,2283,1678,1792,1807,1585,2052,1556,1605,1655,1492,2038,1420,1540,1509,1256,1780,1166,1086,1332,1090,1496,985,1389,1181,1024,1506,913,807,989,772,1060,652,783,839,662,841,643,552,504,374,645,300,308,344,283,410,219,260,191,93,262,112,156,120,90,241,88,68,96,38,82,43,45,52,35,52,31,25,15,15,63,103598,Tanintharyi,MMR006008
 Yes - some difficulty,10,9,10,6,5,11,22,14,23,22,14,17,12,17,14,16,15,15,14,5,16,14,18,14,17,23,9,17,19,14,30,19,27,26,20,37,25,30,29,25,40,32,48,28,23,52,25,37,55,29,72,35,48,53,44,55,46,45,66,52,85,37,51,40,36,62,33,36,36,20,67,26,32,39,26,66,27,20,40,15,41,16,24,20,13,22,13,12,10,6,37,2593,Tanintharyi,MMR006008
 Yes - a lot of difficulty,13,4,1,1,1,5,5,6,3,3,3,3,4,1,5,3,1,2,5,2,2,3,2,4,2,5,1,1,1,1,4,4,6,-,2,2,5,3,4,1,1,4,6,-,8,5,6,1,5,6,7,3,6,7,6,6,9,6,6,4,15,6,4,9,5,6,4,10,5,3,13,5,12,11,6,15,3,10,7,8,12,4,12,7,9,13,5,3,5,5,24,482,Tanintharyi,MMR006008
 Yes - cannot hear at all,10,6,1,3,-,4,3,4,1,3,3,2,3,7,3,3,3,2,2,1,1,1,1,2,2,-,-,2,3,1,-,1,2,2,1,-,-,1,3,-,2,-,2,1,-,1,1,-,2,1,5,2,3,1,1,2,-,1,4,1,2,-,3,-,-,7,1,3,2,1,4,1,-,1,1,3,1,5,4,2,3,-,-,-,2,1,6,2,1,-,7,180,Tanintharyi,MMR006008
 Total,2304,2305,2481,2801,2734,2716,2755,2781,2749,2668,2681,2326,2663,2638,2643,2174,2014,1902,2310,1883,2302,1696,1813,1827,1606,2080,1566,1625,1678,1508,2072,1444,1575,1537,1279,1819,1196,1120,1368,1116,1539,1021,1445,1210,1055,1564,945,845,1051,808,1144,692,840,900,713,904,698,604,580,431,747,343,366,393,324,485,257,309,234,117,346,144,200,171,123,325,119,103,147,63,138,63,81,79,59,88,55,42,31,26,131,106853,Tanintharyi,MMR006008
