Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2753,2884,2805,3044,3078,2993,2993,3307,3112,3375,3608,3253,3578,3616,3304,3119,2901,3003,3304,2884,3538,2974,3007,3008,2589,3582,2672,3067,3141,2849,3819,2718,2994,3251,2605,3895,2579,3020,3093,2633,3517,2359,3257,2898,2425,3669,2206,2719,2523,2145,3079,1880,2110,2166,1822,2749,1630,1778,1657,1217,1970,1177,1352,1425,1086,1975,932,1407,906,628,1356,514,667,677,466,1169,346,508,547,299,597,295,326,278,176,289,109,138,95,74,294,193832,Wetlet,MMR005006
 Yes - some difficulty,6,1,1,-,2,2,3,3,4,7,9,2,4,9,2,1,1,5,3,4,10,3,3,2,3,4,-,3,7,6,10,4,5,4,7,7,8,6,5,7,8,3,8,12,7,22,8,11,11,11,17,14,18,17,16,32,19,11,14,16,46,25,48,39,29,55,29,55,34,25,76,25,42,47,43,97,31,63,82,52,108,39,68,55,36,68,32,28,26,19,105,1975,Wetlet,MMR005006
 Yes - a lot of difficulty,-,-,-,1,2,-,2,-,2,-,-,-,-,2,2,-,-,-,1,4,6,1,1,1,1,3,1,1,1,1,-,3,2,1,1,3,-,1,-,1,2,1,-,2,-,4,4,1,2,-,2,6,1,-,-,4,1,-,1,2,4,3,3,5,5,8,2,2,4,3,7,3,2,5,6,10,8,5,6,4,7,9,9,9,5,15,4,3,4,6,21,265,Wetlet,MMR005006
 Yes - cannot hear at all,-,-,-,-,2,1,-,-,-,1,1,-,1,1,1,3,-,2,-,3,3,3,2,-,4,1,-,-,3,1,2,1,-,-,1,-,2,4,1,2,5,-,1,1,1,4,1,2,1,2,2,-,1,1,-,4,1,1,2,-,2,1,1,1,-,4,-,4,5,-,6,-,1,2,-,7,-,3,3,3,3,2,3,2,-,2,1,1,-,2,9,144,Wetlet,MMR005006
 Total,2759,2885,2806,3045,3084,2996,2998,3310,3118,3383,3618,3255,3583,3628,3309,3123,2902,3010,3308,2895,3557,2981,3013,3011,2597,3590,2673,3071,3152,2857,3831,2726,3001,3256,2614,3905,2589,3031,3099,2643,3532,2363,3266,2913,2433,3699,2219,2733,2537,2158,3100,1900,2130,2184,1838,2789,1651,1790,1674,1235,2022,1206,1404,1470,1120,2042,963,1468,949,656,1445,542,712,731,515,1283,385,579,638,358,715,345,406,344,217,374,146,170,125,101,429,196216,Wetlet,MMR005006
