Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1935,2171,2279,2410,2332,2372,2383,2290,2276,2120,2659,2186,2304,2325,1874,1862,1444,1300,1464,1013,1452,961,1055,1131,906,1262,937,970,1198,813,1596,779,1042,949,827,1352,869,932,1191,782,1783,733,1134,890,822,1503,796,765,960,641,1598,526,756,812,666,1018,706,578,614,343,1268,309,380,462,327,713,264,312,236,118,653,79,130,151,117,284,105,73,118,33,252,29,40,32,27,57,21,13,12,4,78,86344,Paingkyon(ST),MMR003002
 Yes - some difficulty,47,8,2,6,-,3,3,5,5,6,6,8,6,8,6,5,5,4,2,3,3,1,2,2,2,2,3,2,4,1,5,6,1,2,-,6,2,1,10,4,10,8,12,6,8,31,11,9,17,12,37,7,23,13,24,50,30,19,24,18,110,17,26,41,29,58,39,46,33,24,161,17,43,40,23,81,35,16,50,16,104,11,15,15,17,31,8,8,6,6,62,1754,Paingkyon(ST),MMR003002
 Yes - a lot of difficulty,20,1,-,2,-,2,-,2,2,-,1,-,2,1,-,-,3,2,2,1,1,1,2,-,1,1,-,-,1,1,3,2,-,2,2,2,-,2,2,2,1,2,2,1,4,4,1,2,3,2,2,1,4,5,2,3,6,3,7,-,5,2,4,4,1,18,1,3,5,4,19,4,3,9,5,16,6,6,10,3,23,3,5,6,7,19,6,11,6,3,33,371,Paingkyon(ST),MMR003002
 Yes - cannot hear at all,4,1,2,1,-,1,-,3,2,-,1,-,1,3,1,-,1,-,-,-,2,2,2,1,1,-,1,-,-,1,1,-,-,2,-,4,3,-,2,1,2,1,1,-,1,1,3,1,2,-,3,2,3,1,-,2,-,-,1,-,5,-,-,-,-,5,1,2,2,-,11,1,2,-,3,5,3,-,3,1,6,-,2,1,1,2,-,1,1,2,7,135,Paingkyon(ST),MMR003002
 Total,2006,2181,2283,2419,2332,2378,2386,2300,2285,2126,2667,2194,2313,2337,1881,1867,1453,1306,1468,1017,1458,965,1061,1134,910,1265,941,972,1203,816,1605,787,1043,955,829,1364,874,935,1205,789,1796,744,1149,897,835,1539,811,777,982,655,1640,536,786,831,692,1073,742,600,646,361,1388,328,410,507,357,794,305,363,276,146,844,101,178,200,148,386,149,95,181,53,385,43,62,54,52,109,35,33,25,15,180,88604,Paingkyon(ST),MMR003002
