Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,4447,4505,4592,4838,5092,4684,4775,5260,4754,4852,5013,4611,5373,5631,5368,5041,4637,5008,5465,4562,5337,4619,4684,4647,3822,4968,3928,4241,4428,3931,4843,3529,4011,4074,3314,4371,3297,3630,3857,3320,3768,2869,3724,3404,2907,4023,2757,3030,3045,2472,3153,2415,2527,2636,2235,2845,1905,2064,1713,1434,1949,1296,1367,1373,1190,1620,819,1175,745,586,870,489,574,592,440,957,409,455,494,284,477,250,280,277,187,250,123,115,82,58,252,256320,Madaya,MMR010009
 Yes - some difficulty,-,2,1,1,2,2,3,3,4,5,2,7,7,7,5,3,4,2,6,1,3,6,3,3,6,10,5,3,7,5,8,5,8,7,7,11,9,6,11,4,8,5,8,9,8,12,8,9,11,11,10,9,20,16,11,18,21,16,9,13,27,17,22,27,18,39,20,29,28,27,30,21,20,21,21,68,21,29,36,24,56,31,25,28,18,43,17,26,13,14,43,1285,Madaya,MMR010009
 Yes - a lot of difficulty,3,-,-,-,2,-,1,-,1,-,1,-,1,1,-,3,-,1,1,-,1,-,-,-,-,1,-,1,-,1,-,-,1,1,-,3,1,1,-,1,-,-,-,-,1,1,3,1,4,1,4,2,4,4,1,3,1,3,4,1,3,-,1,2,-,4,2,1,3,3,4,3,2,4,5,9,2,3,7,5,7,1,4,8,3,9,5,6,3,1,12,187,Madaya,MMR010009
 Yes - cannot hear at all,-,-,-,-,1,3,4,2,5,4,1,-,2,3,4,5,1,4,5,4,4,7,6,1,1,-,2,-,2,2,5,3,1,2,-,3,2,-,5,3,4,3,1,4,1,7,1,-,-,4,1,2,2,1,1,2,-,1,5,-,1,1,3,-,-,2,2,4,2,1,5,2,3,1,1,4,1,3,3,4,2,3,5,5,-,3,3,1,1,-,6,209,Madaya,MMR010009
 Total,4450,4507,4593,4839,5097,4689,4783,5265,4764,4861,5017,4618,5383,5642,5377,5052,4642,5015,5477,4567,5345,4632,4693,4651,3829,4979,3935,4245,4437,3939,4856,3537,4021,4084,3321,4388,3309,3637,3873,3328,3780,2877,3733,3417,2917,4043,2769,3040,3060,2488,3168,2428,2553,2657,2248,2868,1927,2084,1731,1448,1980,1314,1393,1402,1208,1665,843,1209,778,617,909,515,599,618,467,1038,433,490,540,317,542,285,314,318,208,305,148,148,99,73,313,258001,Madaya,MMR010009
