Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2419,2765,2973,3446,3586,3260,3706,3842,3682,3477,3624,3400,3720,3914,3830,3304,2815,2882,3243,2641,3171,2515,2703,2552,2229,2718,2264,2255,2540,2192,3003,2012,2364,2410,2114,3023,2123,2092,2560,2015,2739,1772,2525,2168,1778,2640,1819,1761,2034,1570,2190,1321,1883,1709,1484,1952,1587,1383,1407,1024,1755,911,1131,1122,844,1263,684,807,624,309,780,348,471,517,348,676,347,247,356,149,320,170,195,180,137,241,131,96,94,51,247,167681,Thanbyuzayat,MMR011004
 Yes - some difficulty,5,-,2,3,3,2,7,5,6,9,7,5,11,8,9,7,5,4,8,4,5,3,7,9,2,4,2,8,11,3,13,9,6,14,9,19,17,12,8,10,17,14,15,15,10,30,20,18,34,24,34,22,28,25,34,35,42,44,50,25,54,30,48,40,35,78,42,63,52,27,92,34,59,57,38,96,37,50,77,35,89,36,39,58,33,63,37,31,25,15,96,2383,Thanbyuzayat,MMR011004
 Yes - a lot of difficulty,4,-,-,1,1,-,1,4,2,4,2,1,1,2,1,2,1,2,3,-,2,2,-,1,-,-,-,-,1,1,2,-,2,4,-,3,2,2,-,2,1,2,1,2,2,3,-,3,2,3,2,2,7,1,2,6,5,2,5,4,4,4,1,6,4,6,3,6,5,-,3,2,6,6,5,14,6,10,16,2,10,7,10,7,10,11,5,6,3,5,37,331,Thanbyuzayat,MMR011004
 Yes - cannot hear at all,2,-,2,1,2,-,2,1,1,2,1,1,2,4,2,1,2,1,4,1,2,3,1,2,-,3,1,1,-,-,1,1,2,1,2,2,1,-,2,-,2,-,1,-,-,2,-,-,1,1,3,-,-,2,2,-,1,3,1,1,1,1,4,3,1,-,-,1,1,-,2,1,4,2,4,2,-,-,3,-,3,-,-,3,1,6,5,3,-,-,13,141,Thanbyuzayat,MMR011004
 Total,2430,2765,2977,3451,3592,3262,3716,3852,3691,3492,3634,3407,3734,3928,3842,3314,2823,2889,3258,2646,3180,2523,2711,2564,2231,2725,2267,2264,2552,2196,3019,2022,2374,2429,2125,3047,2143,2106,2570,2027,2759,1788,2542,2185,1790,2675,1839,1782,2071,1598,2229,1345,1918,1737,1522,1993,1635,1432,1463,1054,1814,946,1184,1171,884,1347,729,877,682,336,877,385,540,582,395,788,390,307,452,186,422,213,244,248,181,321,178,136,122,71,393,170536,Thanbyuzayat,MMR011004
