Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1530,1532,1558,1606,1794,1526,1695,1847,1924,1843,1990,2145,2315,2764,2890,2903,3003,3105,3590,3391,3790,3243,3160,3128,2956,3081,2674,2708,2921,2653,3270,2465,2525,2467,2207,2573,2234,2094,2485,2178,2754,2027,2575,2360,2329,2564,2365,2311,2453,2249,2338,1866,2126,2033,1984,1943,1711,1602,1610,1381,1593,1055,1176,1108,981,1134,868,908,759,580,725,444,486,528,504,662,529,389,416,267,402,265,251,289,234,215,162,135,102,85,267,159863,South Okkalapa,MMR013011
 Yes - some difficulty,-,2,-,1,-,-,1,-,1,2,1,2,-,2,3,1,3,1,2,-,1,3,-,-,-,2,1,3,4,1,2,2,1,1,-,1,5,3,1,1,4,4,6,5,4,3,10,8,4,4,9,13,15,9,12,13,10,16,18,9,21,9,16,17,15,20,10,19,13,13,15,21,19,15,10,39,26,31,34,23,38,34,33,22,41,31,21,27,18,15,92,988,South Okkalapa,MMR013011
 Yes - a lot of difficulty,35,3,-,-,1,-,-,2,1,2,-,-,-,1,2,3,1,1,1,2,2,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,1,-,3,1,2,-,2,2,4,3,-,2,4,1,2,3,2,-,2,2,3,1,2,4,2,5,1,-,1,-,3,3,7,4,6,3,2,6,10,3,4,6,3,5,3,2,3,1,12,201,South Okkalapa,MMR013011
 Yes - cannot hear at all,-,1,1,-,-,-,1,-,1,1,1,1,-,-,-,2,1,2,-,-,1,1,-,1,-,-,-,2,2,-,-,2,1,1,-,-,1,-,1,-,1,2,-,3,1,2,1,1,1,1,1,-,-,1,2,2,-,1,1,-,2,-,-,3,-,1,1,-,-,2,1,-,-,-,1,1,1,-,1,1,2,-,1,2,-,2,2,-,-,1,3,74,South Okkalapa,MMR013011
 Total,1565,1538,1559,1607,1795,1526,1697,1849,1927,1848,1992,2148,2315,2767,2895,2909,3008,3109,3593,3393,3794,3247,3161,3129,2956,3083,2675,2713,2927,2654,3273,2469,2527,2469,2207,2574,2240,2097,2487,2180,2759,2033,2582,2368,2337,2570,2378,2320,2460,2256,2352,1882,2141,2045,2002,1959,1723,1622,1631,1390,1618,1066,1195,1129,998,1159,881,932,773,595,742,465,508,546,522,706,562,423,453,297,452,302,289,319,278,253,188,164,123,102,374,161126,South Okkalapa,MMR013011
