Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,418,437,439,435,485,454,454,422,459,379,450,341,480,438,327,334,320,279,332,252,311,201,258,255,211,345,228,231,276,172,412,184,219,190,175,313,191,178,238,157,363,166,234,254,193,366,217,194,226,123,357,166,183,211,198,249,195,159,191,97,272,87,91,110,85,147,64,70,61,21,101,24,44,47,47,74,37,36,39,16,38,9,17,7,14,11,7,10,8,6,18,18640,Minengaw(ST),MMR015012
 Yes - some difficulty,5,1,-,-,-,-,-,-,2,-,1,-,-,1,-,-,1,2,1,-,2,3,1,2,-,4,1,-,4,3,1,-,1,1,1,3,-,3,1,1,6,-,-,1,-,5,3,1,2,1,6,2,2,4,3,2,3,3,4,-,5,-,1,1,2,5,3,3,1,2,7,3,2,4,2,3,2,5,4,-,10,2,3,5,-,3,4,3,1,1,5,186,Minengaw(ST),MMR015012
 Yes - a lot of difficulty,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,2,-,1,-,1,-,1,-,-,1,1,1,-,1,-,2,1,-,-,2,1,1,1,-,-,1,1,1,1,-,-,-,1,1,-,1,1,1,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,1,-,1,1,1,-,-,1,1,1,-,-,5,46,Minengaw(ST),MMR015012
 Yes - cannot hear at all,3,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,3,-,2,-,-,-,-,1,-,-,1,-,-,2,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,1,1,1,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,1,-,2,-,-,-,-,-,-,1,1,-,-,-,29,Minengaw(ST),MMR015012
 Total,430,438,439,435,485,454,455,422,461,379,451,341,480,439,327,334,322,281,334,252,316,205,261,257,212,352,230,233,280,176,414,185,221,192,176,319,192,181,241,160,370,167,235,255,193,372,222,196,229,124,363,168,186,216,202,252,200,164,196,97,278,87,92,111,87,152,67,74,63,23,109,27,46,51,49,77,40,42,44,18,49,12,21,12,14,15,13,15,9,7,28,18901,Minengaw(ST),MMR015012
