Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1327,1388,1624,1672,1793,1558,1732,1701,1846,1656,1930,1698,1839,1724,1489,1391,1375,1379,1523,1168,1679,1094,1221,1182,1114,1331,1038,1041,1223,1046,1470,827,992,993,817,1173,824,814,939,691,1157,607,816,755,624,996,656,573,709,466,891,522,633,646,645,733,564,455,491,317,681,263,290,323,289,374,226,243,186,118,249,86,105,122,113,193,124,87,86,48,107,33,47,35,30,46,28,15,11,11,33,71180,Panglong(ST),MMR014011
 Yes - some difficulty,4,1,1,2,4,-,3,1,-,1,1,-,1,2,-,1,-,3,1,3,3,1,2,2,7,5,7,4,6,4,6,6,6,4,4,9,3,5,7,6,15,2,6,11,1,10,7,7,8,4,10,3,8,6,6,16,10,11,15,11,32,11,12,12,15,26,23,20,15,17,23,8,10,16,16,33,23,12,19,9,42,12,14,12,11,14,4,4,5,1,14,778,Panglong(ST),MMR014011
 Yes - a lot of difficulty,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,1,-,-,-,1,-,2,3,-,2,1,3,1,-,-,2,1,3,2,4,1,1,2,-,2,2,2,1,2,-,3,1,1,3,-,1,3,1,1,2,-,-,-,2,1,1,-,1,2,1,2,2,4,3,2,3,1,-,-,2,2,4,4,1,-,3,2,1,3,2,2,1,-,-,1,6,116,Panglong(ST),MMR014011
 Yes - cannot hear at all,-,-,1,-,2,2,-,3,2,-,-,1,1,1,-,3,1,2,3,3,2,1,2,1,-,2,-,3,4,1,11,3,1,4,2,4,2,1,3,1,1,-,3,1,1,2,1,1,-,1,3,-,1,2,-,2,-,1,1,-,-,1,-,-,-,1,-,1,1,-,1,-,-,-,1,1,1,-,1,-,2,-,1,-,-,-,2,-,2,1,1,112,Panglong(ST),MMR014011
 Total,1331,1389,1626,1674,1799,1560,1735,1705,1848,1658,1931,1699,1841,1727,1490,1396,1376,1384,1527,1175,1684,1098,1228,1185,1123,1339,1048,1049,1233,1051,1489,837,1002,1003,827,1187,830,822,949,700,1175,611,826,769,626,1011,665,582,720,471,905,528,643,655,653,751,574,467,509,329,714,275,303,337,305,403,251,268,205,137,276,95,115,138,132,229,152,103,107,57,154,47,63,50,43,62,35,19,18,14,54,72186,Panglong(ST),MMR014011
