Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1080,1183,1161,1309,1250,1110,1164,1176,1161,1246,1193,1097,1147,1137,1096,1085,1076,1148,1229,1083,1152,1053,962,951,930,942,860,911,978,860,1029,823,856,793,753,866,697,710,720,633,690,632,755,738,717,808,580,526,543,552,719,464,560,544,565,540,435,361,406,306,378,263,238,244,212,230,159,137,125,92,130,65,105,95,98,87,68,62,64,47,63,33,29,34,31,27,17,12,14,9,16,55235,Kyauktalongyi(ST),MMR014001
 Yes - some difficulty,4,-,2,1,-,1,2,1,1,-,3,2,5,1,4,3,3,4,2,-,4,2,3,2,4,2,6,4,1,4,8,-,4,4,11,8,5,4,5,4,8,4,13,10,4,11,9,17,8,14,19,13,14,12,16,29,23,18,10,15,25,28,19,26,22,26,13,13,22,18,23,18,19,19,22,30,28,26,20,14,23,11,15,18,14,11,9,9,9,4,5,950,Kyauktalongyi(ST),MMR014001
 Yes - a lot of difficulty,-,1,-,-,-,1,-,2,-,2,-,1,-,2,1,1,-,-,2,1,-,3,2,-,1,1,1,1,1,-,2,3,-,-,2,1,-,2,-,1,1,5,2,-,4,-,-,1,4,3,3,3,2,3,5,1,3,3,3,1,5,1,1,1,-,1,2,2,2,2,2,-,2,4,6,3,4,5,5,-,3,4,2,1,1,1,5,1,-,-,5,153,Kyauktalongyi(ST),MMR014001
 Yes - cannot hear at all,-,-,-,1,-,1,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,-,-,2,-,2,3,-,-,1,3,-,2,-,1,1,-,-,2,1,4,2,-,2,1,-,2,1,1,-,1,-,-,1,3,-,3,-,-,1,-,3,-,1,1,-,2,2,-,1,1,2,-,2,1,-,1,-,2,2,2,2,2,2,1,-,2,79,Kyauktalongyi(ST),MMR014001
 Total,1084,1184,1163,1311,1250,1113,1166,1179,1163,1249,1196,1100,1152,1140,1101,1089,1079,1152,1233,1084,1156,1059,968,953,936,945,867,918,980,866,1042,826,860,798,769,875,704,716,726,639,699,641,772,749,729,821,589,546,556,569,743,481,577,559,587,570,461,383,422,322,411,292,258,272,234,260,174,153,150,112,157,85,126,119,127,122,100,95,90,61,90,48,48,55,48,41,33,24,24,13,28,56417,Kyauktalongyi(ST),MMR014001
