Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,4435,4136,4510,4722,5243,4610,4849,5006,4905,4996,5385,5257,5698,6546,6351,5972,5861,6646,7996,7526,8689,7499,7297,7323,7007,7349,6390,6299,6645,6255,7319,5240,5756,5465,4895,5570,4759,4558,5196,4563,5373,3807,4895,4521,3955,4926,3751,3515,3924,3216,3802,2698,3097,3232,2963,3076,2693,2358,2445,2071,2647,1503,1825,1776,1392,1808,1197,1406,1023,750,1082,606,697,671,647,942,608,398,504,267,385,214,219,235,213,200,135,117,92,60,210,328871,Mingaladon,MMR013002
 Yes - some difficulty,9,-,-,-,2,3,11,9,5,6,4,3,6,6,8,3,4,5,8,5,6,3,4,5,6,7,2,4,10,9,10,7,12,3,12,10,12,6,13,9,19,15,25,27,24,27,27,23,20,24,33,20,32,34,39,47,33,32,41,35,50,27,33,46,45,51,35,46,50,43,60,32,49,44,46,72,57,40,65,38,58,46,51,45,44,50,41,29,19,15,63,2214,Mingaladon,MMR013002
 Yes - a lot of difficulty,3,1,-,-,-,1,-,-,1,1,1,2,-,2,2,3,-,1,1,1,3,6,1,1,1,1,1,1,-,1,2,-,-,1,1,1,2,1,1,-,2,2,1,2,2,5,4,2,2,2,5,3,1,3,2,4,-,6,3,6,12,5,7,4,2,11,7,9,7,2,4,6,8,6,1,14,6,4,7,5,9,4,6,9,6,8,9,4,8,3,16,311,Mingaladon,MMR013002
 Yes - cannot hear at all,8,3,5,2,1,-,-,3,2,3,1,5,2,3,1,1,2,2,1,-,5,1,1,2,3,-,4,2,3,1,2,2,6,-,1,3,2,2,4,-,-,-,1,1,-,5,3,-,5,1,2,-,4,1,1,-,3,-,4,1,2,2,-,1,1,4,3,3,2,1,1,2,-,1,3,4,3,1,3,1,1,2,1,3,1,6,2,3,2,1,9,190,Mingaladon,MMR013002
 Total,4455,4140,4515,4724,5246,4614,4860,5018,4913,5006,5391,5267,5706,6557,6362,5979,5867,6654,8006,7532,8703,7509,7303,7331,7017,7357,6397,6306,6658,6266,7333,5249,5774,5469,4909,5584,4775,4567,5214,4572,5394,3824,4922,4551,3981,4963,3785,3540,3951,3243,3842,2721,3134,3270,3005,3127,2729,2396,2493,2113,2711,1537,1865,1827,1440,1874,1242,1464,1082,796,1147,646,754,722,697,1032,674,443,579,311,453,266,277,292,264,264,187,153,121,79,298,331586,Mingaladon,MMR013002
