Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3088,3300,3454,3799,3874,3820,4040,3950,3856,3828,4026,3630,3858,3808,3555,3299,2724,2843,2869,2361,3132,2383,2546,2580,2342,3042,2282,2500,2891,2408,3251,2387,2614,2489,2139,2910,2142,2166,2533,2044,2648,1785,2448,1977,1786,2368,1874,1645,1925,1425,2157,1481,1666,1676,1379,1776,1341,1147,1182,994,1487,849,847,731,668,893,519,459,376,247,544,198,315,314,281,526,256,211,270,129,279,112,113,103,105,99,73,53,37,26,123,166686,Ngaputaw,MMR017004
 Yes - some difficulty,3,2,3,4,5,8,7,7,10,18,9,9,15,12,11,15,4,11,7,8,13,5,6,8,4,11,9,8,10,6,6,7,15,6,7,21,11,13,13,11,19,18,11,14,10,22,13,12,14,15,37,23,31,26,19,27,29,28,27,29,30,25,15,26,19,35,19,18,12,16,52,20,30,25,35,69,36,35,44,27,45,25,27,35,24,39,21,18,14,10,40,1668,Ngaputaw,MMR017004
 Yes - a lot of difficulty,1,1,-,-,1,1,2,4,5,3,3,1,2,2,3,4,-,2,-,-,1,1,1,1,1,1,-,1,2,1,2,1,2,2,4,1,4,3,6,5,3,1,1,4,1,3,1,1,-,1,3,1,3,4,2,8,1,3,1,1,7,4,4,2,3,2,5,2,3,-,7,1,2,3,5,10,9,5,5,5,9,5,4,5,10,7,4,3,2,2,13,266,Ngaputaw,MMR017004
 Yes - cannot hear at all,-,-,-,1,1,2,4,3,3,1,1,4,3,-,1,3,3,2,3,6,4,2,-,-,2,-,4,2,-,1,1,1,5,2,6,3,1,-,-,-,2,-,1,-,1,6,1,1,5,3,-,1,2,1,-,2,1,1,2,1,1,-,2,-,1,2,-,2,-,-,2,1,2,2,1,4,-,1,4,1,2,1,1,2,2,2,1,4,2,-,7,156,Ngaputaw,MMR017004
 Total,3092,3303,3457,3804,3881,3831,4053,3964,3874,3850,4039,3644,3878,3822,3570,3321,2731,2858,2879,2375,3150,2391,2553,2589,2349,3054,2295,2511,2903,2416,3260,2396,2636,2499,2156,2935,2158,2182,2552,2060,2672,1804,2461,1995,1798,2399,1889,1659,1944,1444,2197,1506,1702,1707,1400,1813,1372,1179,1212,1025,1525,878,868,759,691,932,543,481,391,263,605,220,349,344,322,609,301,252,323,162,335,143,145,145,141,147,99,78,55,38,183,168776,Ngaputaw,MMR017004
