Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2441,2438,2294,2547,2591,2398,2578,2762,2556,2673,2753,2578,2986,2923,2658,2614,2408,2651,2745,2400,2660,2156,2366,2261,1941,2446,1956,2245,2236,1975,2451,1912,2098,2200,1704,2122,1663,1953,1964,1678,1958,1502,1756,1650,1414,1778,1335,1522,1395,1219,1385,1144,1295,1164,1094,1225,879,893,904,730,868,677,626,643,609,651,477,521,294,236,423,197,257,262,221,329,201,185,202,123,155,86,125,81,72,92,46,45,30,24,99,129080,Tigyaing,MMR005022
 Yes - some difficulty,3,1,-,1,2,-,3,2,3,-,3,6,6,4,1,2,1,5,3,4,5,1,3,-,4,4,1,4,5,3,4,2,8,3,4,2,1,3,5,5,3,5,3,4,2,5,7,7,7,2,6,6,4,5,6,6,12,8,10,9,9,12,14,18,19,17,16,20,19,7,25,14,16,14,22,26,18,18,29,13,20,12,12,12,11,14,9,8,4,9,29,720,Tigyaing,MMR005022
 Yes - a lot of difficulty,-,-,-,-,1,-,3,1,3,1,-,-,1,1,-,-,-,1,2,1,3,1,-,1,-,-,-,-,-,1,1,-,2,-,1,3,-,-,-,-,-,1,1,-,-,-,-,1,1,-,1,1,-,1,1,-,-,-,-,-,2,-,-,-,2,4,1,1,3,-,2,1,2,-,3,6,-,6,-,2,1,-,3,3,-,6,2,1,1,2,4,94,Tigyaing,MMR005022
 Yes - cannot hear at all,-,-,-,1,2,-,-,1,-,-,1,3,1,-,2,-,-,-,1,1,3,-,1,-,-,1,2,2,2,1,1,1,-,2,-,1,-,3,1,-,1,1,-,-,-,-,-,-,1,-,1,-,1,-,1,-,-,-,-,-,-,1,-,-,-,-,2,-,-,-,-,-,-,1,1,2,-,-,1,-,2,2,1,3,1,-,1,-,-,-,3,61,Tigyaing,MMR005022
 Total,2444,2439,2294,2549,2596,2398,2584,2766,2562,2674,2757,2587,2994,2928,2661,2616,2409,2657,2751,2406,2671,2158,2370,2262,1945,2451,1959,2251,2243,1980,2457,1915,2108,2205,1709,2128,1664,1959,1970,1683,1962,1509,1760,1654,1416,1783,1342,1530,1404,1221,1393,1151,1300,1170,1102,1231,891,901,914,739,879,690,640,661,630,672,496,542,316,243,450,212,275,277,247,363,219,209,232,138,178,100,141,99,84,112,58,54,35,35,135,129955,Tigyaing,MMR005022
