Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2844,2928,2851,3138,3034,2937,2929,3095,2772,3073,2977,2802,3379,3461,3199,3162,2911,3120,3413,2895,3392,2911,2997,2773,2534,3182,2429,2724,2836,2416,3037,2273,2493,2544,2127,2831,2054,2212,2363,1986,2365,1723,2092,2015,1620,2394,1566,1796,1710,1368,1717,1285,1455,1514,1260,1626,1122,1243,1091,808,1106,810,788,815,671,930,486,698,447,346,552,286,343,352,243,413,202,265,262,174,238,140,144,130,99,125,52,69,45,32,124,156191,Sinku,MMR010010
 Yes - some difficulty,19,7,1,2,-,3,-,6,1,2,2,3,7,4,9,1,4,2,4,2,3,3,2,-,1,7,4,3,4,5,4,7,7,2,7,2,4,3,7,7,9,8,6,4,4,3,10,11,7,8,19,9,12,11,11,24,13,14,10,11,28,20,19,28,26,29,16,21,26,20,41,15,25,25,28,38,32,31,28,19,31,18,20,21,14,24,6,14,8,11,33,1080,Sinku,MMR010010
 Yes - a lot of difficulty,16,2,-,-,-,2,-,1,-,2,1,1,-,1,-,1,1,-,-,1,-,1,-,-,-,-,1,-,1,1,1,-,2,1,1,1,-,-,2,1,2,1,3,-,-,1,1,1,2,2,2,1,2,-,4,1,1,5,1,3,2,2,-,-,2,3,3,4,1,1,5,3,3,1,4,4,2,3,7,2,3,1,4,6,4,9,4,4,3,4,18,187,Sinku,MMR010010
 Yes - cannot hear at all,5,1,-,1,1,1,2,-,1,-,1,1,4,-,1,2,4,-,-,2,3,1,1,-,-,1,2,-,1,3,1,-,1,3,1,3,-,1,1,1,-,2,-,2,-,-,1,1,-,1,1,-,-,1,-,1,-,-,3,-,4,-,-,4,1,2,2,1,-,1,2,1,2,2,2,5,2,3,1,1,5,1,4,1,1,2,2,2,2,1,6,127,Sinku,MMR010010
 Total,2884,2938,2852,3141,3035,2943,2931,3102,2774,3077,2981,2807,3390,3466,3209,3166,2920,3122,3417,2900,3398,2916,3000,2773,2535,3190,2436,2727,2842,2425,3043,2280,2503,2550,2136,2837,2058,2216,2373,1995,2376,1734,2101,2021,1624,2398,1578,1809,1719,1379,1739,1295,1469,1526,1275,1652,1136,1262,1105,822,1140,832,807,847,700,964,507,724,474,368,600,305,373,380,277,460,238,302,298,196,277,160,172,158,118,160,64,89,58,48,181,157585,Sinku,MMR010010
