Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3657,3729,3595,3846,3876,3573,3676,3966,3724,3859,3859,3615,3834,3645,3098,3090,3068,3123,3402,2982,3367,2764,2692,2833,2467,2707,2222,2420,2702,2378,2662,1941,2129,2185,1985,2171,1774,1731,1802,1556,1962,1379,1898,1681,1583,1792,1271,1285,1304,1171,1577,1018,1081,1252,1210,1274,1042,873,773,666,961,489,574,511,494,529,350,309,276,185,372,159,222,188,168,209,111,103,110,66,119,58,87,47,55,58,41,28,19,27,65,150787,Hsihseng,MMR014004
 Yes - some difficulty,11,4,5,3,4,3,4,5,7,13,9,12,5,5,7,3,7,6,7,8,9,8,4,7,11,11,3,10,7,17,17,8,14,9,14,12,17,12,16,14,25,16,23,13,14,29,29,35,31,30,49,25,34,33,30,34,35,39,31,38,63,26,39,41,39,47,56,42,24,24,53,32,37,34,28,44,24,23,21,27,34,9,10,12,15,11,7,11,4,4,10,1792,Hsihseng,MMR014004
 Yes - a lot of difficulty,2,-,-,-,-,-,-,1,-,2,-,-,1,-,3,3,2,1,4,1,4,2,1,4,2,1,2,1,1,2,4,1,4,2,4,2,3,2,2,4,2,1,1,4,-,2,5,2,5,3,7,3,4,3,5,3,3,4,7,5,9,3,4,8,6,8,2,5,7,-,8,3,13,8,6,6,3,7,6,3,7,3,3,3,3,5,-,4,3,2,4,289,Hsihseng,MMR014004
 Yes - cannot hear at all,24,16,9,-,-,1,5,3,3,1,3,3,1,2,2,1,1,1,2,-,1,3,1,-,1,-,-,1,1,2,4,2,1,1,1,-,-,2,2,3,2,-,3,5,-,1,1,1,1,-,4,1,2,-,3,4,-,-,1,-,3,1,1,-,-,3,1,1,1,-,2,1,1,2,2,1,1,-,-,1,2,-,-,-,2,-,-,2,1,-,2,164,Hsihseng,MMR014004
 Total,3694,3749,3609,3849,3880,3577,3685,3975,3734,3875,3871,3630,3841,3652,3110,3097,3078,3131,3415,2991,3381,2777,2698,2844,2481,2719,2227,2432,2711,2399,2687,1952,2148,2197,2004,2185,1794,1747,1822,1577,1991,1396,1925,1703,1597,1824,1306,1323,1341,1204,1637,1047,1121,1288,1248,1315,1080,916,812,709,1036,519,618,560,539,587,409,357,308,209,435,195,273,232,204,260,139,133,137,97,162,70,100,62,75,74,48,45,27,33,81,153032,Hsihseng,MMR014004
