Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3097,3764,3805,3688,4211,4129,4701,4630,4235,4345,4546,4310,4604,4551,4214,3789,3168,3161,3392,2836,3453,2646,2674,2622,2417,3305,2645,3295,3524,3202,4003,3211,3187,3334,2685,3830,2798,2862,3323,3038,3420,2265,3214,2533,2464,2995,2319,2290,2477,1930,2464,1811,1924,2138,1824,2153,1708,1442,1541,1344,1656,1108,1203,1265,967,1181,822,782,580,458,605,313,333,382,369,596,353,265,307,161,247,179,143,164,127,113,100,58,44,37,140,200544,Daydaye,MMR017026
 Yes - some difficulty,2,3,2,-,5,5,5,6,8,11,12,12,17,10,5,8,2,2,6,4,15,5,3,7,4,8,7,5,8,11,14,9,10,10,7,9,14,14,8,21,19,8,14,9,17,14,18,22,20,20,28,23,20,28,21,39,26,23,29,27,28,36,33,52,44,48,48,36,40,26,51,27,37,49,54,67,54,45,46,26,55,34,46,58,37,45,21,16,13,13,58,1982,Daydaye,MMR017026
 Yes - a lot of difficulty,1,2,-,-,-,-,1,3,2,6,2,1,3,-,1,-,1,1,3,1,-,1,-,-,1,1,1,2,-,-,1,1,-,3,1,2,1,4,1,2,3,1,2,2,-,3,1,2,2,-,1,1,1,1,2,4,1,1,2,-,4,4,1,2,1,4,2,3,2,3,3,2,5,3,6,11,4,2,8,2,6,7,4,1,9,7,3,6,3,3,15,216,Daydaye,MMR017026
 Yes - cannot hear at all,-,2,-,-,2,1,2,2,5,19,5,2,3,2,1,4,-,-,2,3,6,5,2,1,1,-,2,4,2,4,2,2,3,4,3,1,1,-,1,2,-,3,4,1,-,4,4,1,-,2,3,1,-,1,-,2,1,-,1,3,1,2,1,2,4,1,1,1,-,1,2,-,-,1,2,-,5,1,3,-,2,1,5,2,5,2,3,1,2,-,1,184,Daydaye,MMR017026
 Total,3100,3771,3807,3688,4218,4135,4709,4641,4250,4381,4565,4325,4627,4563,4221,3801,3171,3164,3403,2844,3474,2657,2679,2630,2423,3314,2655,3306,3534,3217,4020,3223,3200,3351,2696,3842,2814,2880,3333,3063,3442,2277,3234,2545,2481,3016,2342,2315,2499,1952,2496,1836,1945,2168,1847,2198,1736,1466,1573,1374,1689,1150,1238,1321,1016,1234,873,822,622,488,661,342,375,435,431,674,416,313,364,189,310,221,198,225,178,167,127,81,62,53,214,202926,Daydaye,MMR017026
