Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3378,3381,3813,3788,4039,3703,4208,4624,3895,4181,4562,4344,4275,4339,3949,3652,2831,3058,3250,2750,3321,2661,2770,2887,2605,3453,2543,3064,3093,2758,3934,2720,3193,2927,2541,3936,2568,2919,3092,2533,3701,2255,2862,2640,2294,3726,2397,2327,2250,1839,2862,1731,2005,2034,1834,2527,1534,1717,1615,1399,2387,1299,1565,1386,1393,1975,1110,1272,954,717,1550,504,704,617,598,1110,440,426,470,282,648,200,267,212,204,314,108,109,74,64,257,204303,Natmauk,MMR009006
 Yes - some difficulty,1,2,1,3,3,5,8,4,2,7,6,9,3,5,8,6,6,2,3,4,8,8,4,3,6,4,5,3,10,8,9,10,6,9,7,8,10,7,9,12,14,10,10,9,6,20,13,18,21,10,27,23,21,23,24,37,28,29,24,21,63,39,30,31,37,65,40,53,47,35,129,35,46,60,56,109,48,52,55,39,123,35,56,52,55,61,23,22,14,11,93,2236,Natmauk,MMR009006
 Yes - a lot of difficulty,4,-,-,1,-,2,1,-,1,3,3,1,2,2,-,2,1,-,-,-,1,2,-,1,-,-,-,2,-,1,2,2,-,-,2,8,1,1,1,1,-,1,3,3,3,1,2,5,6,1,5,2,2,-,2,6,3,2,2,3,9,1,4,1,3,11,4,3,3,4,12,4,5,3,8,12,6,12,13,2,12,3,9,8,12,10,6,5,1,1,25,312,Natmauk,MMR009006
 Yes - cannot hear at all,2,-,1,-,-,-,1,2,2,2,1,4,2,1,3,1,2,1,2,1,2,2,-,1,2,-,-,2,2,-,1,1,1,2,-,3,2,-,-,1,-,1,-,1,1,4,-,1,1,1,-,1,1,1,-,1,-,-,-,-,5,-,-,2,1,1,1,2,1,1,5,1,4,4,1,5,4,3,3,1,6,3,3,2,2,2,-,-,1,-,17,145,Natmauk,MMR009006
 Total,3385,3383,3815,3792,4042,3710,4218,4630,3900,4193,4572,4358,4282,4347,3960,3661,2840,3061,3255,2755,3332,2673,2774,2892,2613,3457,2548,3071,3105,2767,3946,2733,3200,2938,2550,3955,2581,2927,3102,2547,3715,2267,2875,2653,2304,3751,2412,2351,2278,1851,2894,1757,2029,2058,1860,2571,1565,1748,1641,1423,2464,1339,1599,1420,1434,2052,1155,1330,1005,757,1696,544,759,684,663,1236,498,493,541,324,789,241,335,274,273,387,137,136,90,76,392,206996,Natmauk,MMR009006
