Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,779,882,826,969,927,917,936,914,888,1017,947,832,881,847,754,741,741,766,762,645,796,630,625,776,711,874,732,777,851,858,1024,770,792,801,686,827,709,739,717,622,736,586,665,626,496,619,474,460,483,420,610,405,446,416,433,478,337,376,372,316,454,268,292,281,296,336,248,272,194,150,242,119,130,125,124,145,101,94,77,61,85,33,27,50,35,27,21,10,11,16,27,46393,Saytottara,MMR009011
 Yes - some difficulty,7,2,-,1,1,4,1,3,4,-,2,-,5,5,3,5,3,5,2,-,4,4,2,5,4,4,-,4,5,3,8,4,4,1,3,6,7,5,4,10,5,3,6,4,2,8,6,6,9,7,21,6,18,14,13,16,14,11,16,22,29,15,20,28,18,29,32,18,25,27,30,16,21,27,24,23,27,19,21,19,23,15,17,6,4,11,7,8,2,3,5,916,Saytottara,MMR009011
 Yes - a lot of difficulty,1,3,-,1,-,-,-,-,1,-,1,-,-,1,-,-,-,-,2,-,1,1,3,-,1,1,-,2,-,1,1,-,5,1,3,-,-,2,3,1,3,-,-,1,-,1,2,-,-,1,4,-,2,1,-,1,5,3,5,2,4,5,2,4,5,5,2,7,6,1,2,6,1,2,2,4,1,8,2,5,7,5,4,4,1,4,4,4,-,2,2,178,Saytottara,MMR009011
 Yes - cannot hear at all,-,1,-,-,-,-,1,-,-,-,1,-,1,3,-,-,-,1,-,2,-,1,-,1,1,-,1,1,2,1,1,-,-,-,-,-,-,1,-,-,1,1,-,-,2,-,-,-,-,-,-,-,1,-,-,-,-,-,1,1,2,-,-,-,-,1,-,-,-,1,-,-,-,-,-,2,-,-,-,1,3,-,-,-,-,1,-,-,-,-,1,39,Saytottara,MMR009011
 Total,787,888,826,971,928,921,938,917,893,1017,951,832,887,856,757,746,744,772,766,647,801,636,630,782,717,879,733,784,858,863,1034,774,801,803,692,833,716,747,724,633,745,590,671,631,500,628,482,466,492,428,635,411,467,431,446,495,356,390,394,341,489,288,314,313,319,371,282,297,225,179,274,141,152,154,150,174,129,121,100,86,118,53,48,60,40,43,32,22,13,21,35,47526,Saytottara,MMR009011
