Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2837,3740,4389,4332,4483,4542,4840,4721,4583,4598,4830,4684,5014,5153,4701,4484,4058,4097,5540,4603,5512,4261,4506,4600,4235,5264,3998,4418,4659,4151,5621,3828,4416,4097,3569,5291,3319,3865,3980,3133,4367,2649,3873,3567,2869,4394,2873,2899,2849,2525,3396,2091,2266,2239,2115,2827,2000,1889,1954,1605,2386,1255,1510,1358,1320,1794,961,1172,1004,652,1197,500,564,618,561,1159,474,441,446,252,526,217,252,282,196,272,137,105,79,50,249,254188,Yame`thin,MMR010023
 Yes - some difficulty,22,5,1,7,3,7,6,9,6,6,10,8,11,8,7,4,3,2,3,3,6,3,5,9,5,15,7,10,10,7,17,8,10,17,11,16,7,10,14,15,21,17,31,15,11,28,25,29,24,16,37,21,29,28,31,56,37,45,48,37,74,44,45,53,55,84,42,78,71,56,130,57,96,79,97,183,80,82,98,64,129,47,78,56,69,89,35,50,28,15,124,3207,Yame`thin,MMR010023
 Yes - a lot of difficulty,5,-,1,-,2,2,3,1,2,3,1,1,3,2,-,3,1,-,3,6,1,1,3,6,2,1,1,4,-,1,2,2,1,4,1,2,3,2,3,1,2,1,2,1,4,2,1,-,5,2,2,-,4,6,2,3,1,2,4,6,4,6,4,9,12,12,5,6,7,8,26,7,5,11,11,21,9,14,8,13,17,6,13,19,12,15,11,10,7,3,34,475,Yame`thin,MMR010023
 Yes - cannot hear at all,1,-,2,1,1,3,4,-,1,2,1,6,2,1,2,4,4,2,7,2,2,2,3,2,1,-,4,3,7,4,3,2,1,3,1,1,3,1,2,1,2,-,4,1,2,3,1,1,1,-,-,1,2,4,4,3,-,4,2,2,2,1,-,1,1,3,-,-,2,2,4,1,3,-,2,8,2,4,5,3,10,5,2,2,-,7,5,5,1,1,10,221,Yame`thin,MMR010023
 Total,2865,3745,4393,4340,4489,4554,4853,4731,4592,4609,4842,4699,5030,5164,4710,4495,4066,4101,5553,4614,5521,4267,4517,4617,4243,5280,4010,4435,4676,4163,5643,3840,4428,4121,3582,5310,3332,3878,3999,3150,4392,2667,3910,3584,2886,4427,2900,2929,2879,2543,3435,2113,2301,2277,2152,2889,2038,1940,2008,1650,2466,1306,1559,1421,1388,1893,1008,1256,1084,718,1357,565,668,708,671,1371,565,541,557,332,682,275,345,359,277,383,188,170,115,69,417,258091,Yame`thin,MMR010023
