Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,692,654,650,726,729,706,673,636,632,565,628,505,521,503,480,440,433,415,415,336,374,249,263,276,257,308,259,243,308,246,395,205,204,212,183,301,216,201,219,161,298,144,211,239,154,259,130,140,171,150,257,123,110,120,112,139,119,82,117,64,158,54,47,85,52,87,62,41,38,20,66,18,23,14,25,26,15,11,16,10,28,5,2,10,8,8,3,4,1,3,20,20518,Kanpalet,MMR004008
 Yes - some difficulty,3,3,2,1,-,5,2,4,5,5,1,4,8,4,7,9,7,-,6,5,4,1,3,2,4,3,13,7,4,2,10,-,3,7,7,10,4,4,6,8,13,1,5,11,11,19,5,9,15,8,37,10,8,16,13,17,12,10,26,10,34,10,10,14,12,32,15,13,12,7,44,4,8,5,7,20,3,2,5,4,11,2,-,2,4,4,1,-,1,1,13,739,Kanpalet,MMR004008
 Yes - a lot of difficulty,1,-,-,-,2,-,3,1,1,2,1,1,1,2,2,-,1,-,1,2,3,1,-,1,2,2,-,3,1,1,-,-,-,1,-,-,-,-,2,-,2,1,2,4,-,2,-,-,4,2,11,1,4,3,5,3,1,3,3,2,7,1,1,-,4,6,1,1,6,1,6,4,1,2,2,4,2,2,3,4,12,-,-,6,1,-,-,-,-,-,7,175,Kanpalet,MMR004008
 Yes - cannot hear at all,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,1,-,-,1,2,-,-,-,-,-,1,-,-,1,-,-,-,1,-,-,-,-,1,-,3,-,1,3,-,3,-,-,1,-,1,-,4,1,2,4,1,1,-,-,1,1,-,1,-,1,-,-,-,-,6,-,1,-,-,1,-,-,2,1,5,-,-,-,1,-,1,-,-,-,3,61,Kanpalet,MMR004008
 Total,696,657,652,727,731,711,678,642,638,573,631,510,530,509,489,449,442,415,422,344,383,251,266,279,263,313,273,253,313,250,405,205,207,221,190,311,220,205,228,169,316,146,219,257,165,283,135,149,191,160,306,134,126,140,132,163,133,96,146,76,200,66,58,100,68,126,78,55,56,28,122,26,33,21,34,51,20,15,26,19,56,7,2,18,14,12,5,4,2,4,43,21493,Kanpalet,MMR004008
