Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,4102,4112,4190,4523,4455,4747,4749,4667,4312,4663,4813,4671,5003,5132,4520,4495,3824,3824,3834,3280,3986,3140,3657,3276,3026,3907,3134,3398,3690,3370,4093,3371,3440,3617,2911,4020,3012,2968,3382,3114,3374,2529,3289,2911,2590,3448,2801,2583,2925,2536,3209,2572,2617,3021,2384,2917,2257,2033,2037,1887,2358,1504,1431,1456,1163,1328,878,919,584,441,856,488,627,642,533,960,472,417,532,314,474,270,251,234,172,242,117,83,69,39,181,230383,Kyonpyaw,MMR017005
 Yes - some difficulty,13,3,5,5,5,12,18,8,18,18,24,20,14,25,14,12,12,10,17,11,12,7,10,7,10,15,20,10,13,13,16,19,20,17,18,21,17,16,20,31,30,27,24,20,32,47,29,47,47,35,69,45,64,61,58,94,72,71,65,76,118,78,73,85,80,108,93,75,73,51,127,60,99,86,85,184,112,96,124,84,147,82,71,98,67,98,56,43,41,32,84,4299,Kyonpyaw,MMR017005
 Yes - a lot of difficulty,6,2,1,-,4,7,2,2,5,8,3,6,5,6,4,2,2,1,1,5,3,2,-,3,2,3,3,5,-,2,3,4,3,8,1,4,4,1,4,2,4,3,3,3,4,2,4,4,6,4,4,5,4,7,8,10,9,7,16,9,14,11,7,9,8,10,14,11,9,5,20,12,21,14,23,32,16,17,33,10,25,15,26,32,19,25,22,12,7,14,38,776,Kyonpyaw,MMR017005
 Yes - cannot hear at all,-,-,1,2,4,2,1,1,2,5,2,2,2,3,5,3,2,4,-,3,6,3,1,-,1,-,4,-,4,4,5,1,4,6,2,4,3,1,1,2,4,2,2,6,-,2,3,2,2,3,5,1,2,4,3,4,2,-,1,1,6,2,-,5,2,3,3,2,-,1,3,3,4,1,7,5,6,3,4,9,11,4,2,7,4,-,4,3,3,3,14,269,Kyonpyaw,MMR017005
 Total,4121,4117,4197,4530,4468,4768,4770,4678,4337,4694,4842,4699,5024,5166,4543,4512,3840,3839,3852,3299,4007,3152,3668,3286,3039,3925,3161,3413,3707,3389,4117,3395,3467,3648,2932,4049,3036,2986,3407,3149,3412,2561,3318,2940,2626,3499,2837,2636,2980,2578,3287,2623,2687,3093,2453,3025,2340,2111,2119,1973,2496,1595,1511,1555,1253,1449,988,1007,666,498,1006,563,751,743,648,1181,606,533,693,417,657,371,350,371,262,365,199,141,120,88,317,235727,Kyonpyaw,MMR017005
