Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,5237,5046,5379,5717,5994,5423,6014,6128,6411,6322,6277,5989,6552,6622,6505,5612,5409,5478,6190,5403,6193,4970,5174,5174,4866,5428,4528,4688,4921,4288,5633,3930,4436,4395,3830,4601,3502,3302,3997,3336,4113,2764,3617,3451,2721,3822,2766,2518,2801,2154,2979,2099,2574,2495,2243,2467,1983,1810,1860,1391,2086,1098,1284,1258,1083,1535,837,938,704,443,896,474,618,577,395,966,448,294,378,182,374,203,240,247,170,256,155,128,94,64,332,280285,Myeik,MMR006005
 Yes - some difficulty,20,4,5,6,6,6,9,13,15,15,13,17,13,12,18,19,9,15,10,12,14,12,7,19,16,24,12,13,25,19,27,18,18,20,14,20,17,21,23,24,25,18,32,19,27,38,27,35,42,41,48,36,45,64,50,67,60,67,57,64,103,56,54,75,62,95,79,79,59,26,106,47,53,68,60,114,60,42,77,34,76,44,44,55,43,80,52,38,29,19,127,3418,Myeik,MMR006005
 Yes - a lot of difficulty,2,1,1,-,4,3,4,2,1,5,2,4,4,8,2,7,1,1,5,3,4,3,3,6,3,6,3,3,7,1,1,5,1,3,4,4,2,1,4,2,4,3,3,7,4,5,1,3,6,5,5,4,6,7,4,8,4,2,9,3,5,8,8,8,7,10,3,5,6,1,7,1,9,10,9,15,9,8,7,4,12,8,7,7,11,17,21,4,4,11,50,511,Myeik,MMR006005
 Yes - cannot hear at all,4,-,1,1,2,1,3,3,3,5,4,3,1,3,3,3,4,3,-,1,4,8,6,3,2,2,3,10,3,5,4,5,1,-,4,3,1,4,-,2,4,-,2,-,1,-,1,2,-,3,7,1,2,1,1,4,5,2,2,1,5,4,3,1,3,6,1,2,2,3,4,1,3,1,3,3,2,1,6,2,4,1,2,2,3,11,7,5,3,2,22,275,Myeik,MMR006005
 Total,5263,5051,5386,5724,6006,5433,6030,6146,6430,6347,6296,6013,6570,6645,6528,5641,5423,5497,6205,5419,6215,4993,5190,5202,4887,5460,4546,4714,4956,4313,5665,3958,4456,4418,3852,4628,3522,3328,4024,3364,4146,2785,3654,3477,2753,3865,2795,2558,2849,2203,3039,2140,2627,2567,2298,2546,2052,1881,1928,1459,2199,1166,1349,1342,1155,1646,920,1024,771,473,1013,523,683,656,467,1098,519,345,468,222,466,256,293,311,227,364,235,175,130,96,531,284489,Myeik,MMR006005
