Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2330,2234,2484,2468,2498,2400,2357,2419,2474,2438,2421,2207,2223,2454,2139,1933,1988,1832,1684,1405,1523,1216,1344,1382,1169,1232,1103,1046,1096,913,1245,934,1032,965,945,985,859,854,989,796,1101,684,861,961,814,938,790,757,749,699,952,570,593,680,646,607,547,487,459,411,557,322,328,346,282,350,270,185,159,168,202,154,162,126,160,87,90,80,80,63,75,29,46,51,51,32,10,19,9,18,40,84873,Tedim,MMR004004
 Yes - some difficulty,10,2,3,2,4,4,8,9,6,11,7,6,8,14,12,12,9,10,7,5,9,8,9,7,16,15,7,11,18,25,24,12,9,11,11,23,11,11,14,13,27,8,20,18,23,37,37,27,30,37,57,25,37,35,46,37,37,35,46,39,57,45,41,39,44,40,30,32,33,34,46,20,36,45,29,18,26,18,31,12,32,9,16,11,10,12,5,3,5,7,9,1866,Tedim,MMR004004
 Yes - a lot of difficulty,1,1,1,2,-,-,2,2,2,1,1,3,3,1,-,3,1,4,4,1,3,2,1,5,1,5,4,6,9,12,10,4,7,5,3,5,4,-,4,4,8,4,10,8,8,14,3,11,14,6,13,8,14,11,10,6,12,8,9,8,15,12,11,11,18,12,5,9,4,8,17,7,7,11,4,11,9,12,7,11,12,3,1,8,6,6,6,1,6,1,3,566,Tedim,MMR004004
 Yes - cannot hear at all,-,-,1,2,1,4,-,1,2,2,1,1,1,1,-,1,6,3,2,5,3,1,3,8,3,3,7,2,11,15,15,5,3,6,1,5,6,3,1,2,4,2,2,7,5,8,6,7,4,2,10,5,6,4,6,2,5,6,1,5,11,3,2,5,1,3,1,4,6,5,5,2,2,2,-,5,1,2,4,2,2,2,-,3,2,3,-,1,1,2,2,318,Tedim,MMR004004
 Total,2341,2237,2489,2474,2503,2408,2367,2431,2484,2452,2430,2217,2235,2470,2151,1949,2004,1849,1697,1416,1538,1227,1357,1402,1189,1255,1121,1065,1134,965,1294,955,1051,987,960,1018,880,868,1008,815,1140,698,893,994,850,997,836,802,797,744,1032,608,650,730,708,652,601,536,515,463,640,382,382,401,345,405,306,230,202,215,270,183,207,184,193,121,126,112,122,88,121,43,63,73,69,53,21,24,21,28,54,87623,Tedim,MMR004004
