Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1429,1317,1452,1574,1509,1496,1598,1481,1571,1427,1652,1197,1518,1624,1481,1369,1229,1045,1323,905,1255,815,854,857,765,1151,763,835,924,719,1235,637,810,592,606,811,588,683,713,527,872,372,542,525,444,719,495,419,519,401,831,395,473,420,448,503,448,321,380,247,532,211,236,206,185,248,189,176,153,78,208,100,117,128,86,85,76,63,70,42,106,41,35,34,33,39,24,24,16,9,54,57715,Kunlon,MMR015020
 Yes - some difficulty,3,-,-,1,1,1,4,1,4,1,1,1,2,4,4,5,4,1,3,6,4,3,6,6,3,3,6,6,12,4,12,3,3,2,3,6,4,7,11,5,11,10,4,3,8,15,8,9,9,8,18,8,9,11,12,6,16,16,13,11,22,8,15,9,10,14,15,12,18,5,28,11,11,10,15,18,22,14,11,14,21,15,16,9,7,13,8,11,7,4,24,778,Kunlon,MMR015020
 Yes - a lot of difficulty,-,-,-,-,-,-,-,-,1,-,1,2,1,-,1,-,1,-,-,2,1,-,1,1,2,2,2,2,2,4,1,-,1,2,2,2,1,2,3,1,3,-,1,1,-,1,1,1,1,3,3,2,-,3,2,2,3,2,3,-,2,-,2,1,-,2,3,4,1,-,7,1,2,1,1,1,5,-,6,3,6,1,2,3,-,1,4,3,2,1,15,153,Kunlon,MMR015020
 Yes - cannot hear at all,-,-,-,1,-,-,1,-,-,-,-,-,-,1,-,-,-,1,2,-,2,-,3,2,2,7,4,7,7,4,13,5,4,3,2,1,1,4,3,1,1,3,1,3,1,1,-,4,2,1,-,1,1,-,2,-,-,-,2,1,1,1,-,2,-,1,1,-,1,-,2,-,-,-,-,-,-,-,1,-,3,2,1,1,1,1,2,-,-,-,2,128,Kunlon,MMR015020
 Total,1432,1317,1452,1576,1510,1497,1603,1482,1576,1428,1654,1200,1521,1629,1486,1374,1234,1047,1328,913,1262,818,864,866,772,1163,775,850,945,731,1261,645,818,599,613,820,594,696,730,534,887,385,548,532,453,736,504,433,531,413,852,406,483,434,464,511,467,339,398,259,557,220,253,218,195,265,208,192,173,83,245,112,130,139,102,104,103,77,88,59,136,59,54,47,41,54,38,38,25,14,95,58774,Kunlon,MMR015020
