Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2698,3002,2878,3101,3381,3281,3132,3240,3015,3033,3233,3127,3346,3573,3224,3144,2709,2818,2838,2501,2933,2331,2455,2433,2236,2818,2370,2509,2698,2345,2887,2296,2418,2468,2102,2785,2298,2109,2487,2288,2478,1913,2375,2179,1925,2349,2014,1770,1961,1641,2222,1673,1788,1904,1618,1960,1526,1388,1456,1244,1559,1034,1052,1141,970,1116,728,750,552,430,676,441,553,476,450,737,487,359,395,222,377,223,225,209,146,188,87,75,59,39,164,163844,Zalun,MMR017009
 Yes - some difficulty,13,1,1,4,3,6,7,12,10,9,17,7,9,8,10,11,8,6,8,4,7,7,10,5,5,10,8,9,5,11,14,17,10,16,13,17,17,18,16,16,20,18,11,21,24,28,27,32,33,28,37,39,43,36,44,59,50,56,53,52,87,55,72,71,68,89,83,74,62,52,89,54,86,101,106,160,101,86,99,68,123,93,98,86,84,90,58,36,46,19,113,3605,Zalun,MMR017009
 Yes - a lot of difficulty,2,2,1,1,1,1,2,3,2,3,1,1,5,1,2,2,4,-,-,1,1,-,3,-,-,2,3,2,2,2,3,2,2,3,4,5,3,6,5,4,2,3,3,-,1,3,8,1,7,3,1,2,3,3,6,6,5,3,6,2,8,9,9,6,10,8,3,12,5,3,9,8,7,17,20,27,23,13,21,18,29,18,19,15,19,26,13,11,10,9,35,595,Zalun,MMR017009
 Yes - cannot hear at all,-,-,-,1,2,1,1,1,5,-,-,2,2,2,1,2,-,1,2,-,1,1,1,2,1,1,1,1,1,1,2,2,1,3,4,2,2,-,2,-,-,1,1,1,2,2,2,2,-,-,3,-,2,3,-,3,1,-,-,-,1,-,-,3,3,1,-,1,4,-,1,1,3,2,3,3,4,2,7,3,5,3,2,3,5,7,1,2,2,-,12,159,Zalun,MMR017009
 Total,2713,3005,2880,3107,3387,3289,3142,3256,3032,3045,3251,3137,3362,3584,3237,3159,2721,2825,2848,2506,2942,2339,2469,2440,2242,2831,2382,2521,2706,2359,2906,2317,2431,2490,2123,2809,2320,2133,2510,2308,2500,1935,2390,2201,1952,2382,2051,1805,2001,1672,2263,1714,1836,1946,1668,2028,1582,1447,1515,1298,1655,1098,1133,1221,1051,1214,814,837,623,485,775,504,649,596,579,927,615,460,522,311,534,337,344,313,254,311,159,124,117,67,324,168203,Zalun,MMR017009
