Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1354,1568,1706,1936,1578,1801,1642,1603,1843,1452,2257,1308,1784,1377,997,1732,994,957,1399,700,2123,700,914,878,626,1998,640,762,1169,634,2825,523,747,614,508,2062,576,592,880,490,2593,424,718,600,443,1902,586,592,789,443,2530,415,608,683,491,1222,654,432,540,255,1662,196,277,292,198,625,169,186,160,68,720,60,99,76,69,232,67,49,81,22,308,17,38,21,21,51,15,13,19,15,104,73099,Mongkai,MMR014016
 Yes - some difficulty,1,-,-,2,2,2,7,1,1,1,4,2,3,-,5,2,3,1,11,6,16,1,2,3,3,9,3,5,4,7,24,2,4,1,2,14,2,5,2,3,25,4,4,6,5,19,5,5,7,2,38,3,13,4,10,24,5,12,12,8,69,7,5,9,14,29,13,22,13,6,69,6,7,8,5,39,13,9,14,2,70,5,9,10,4,21,4,2,6,4,49,920,Mongkai,MMR014016
 Yes - a lot of difficulty,-,-,1,-,-,-,-,-,-,-,2,-,1,-,-,-,-,1,2,-,6,-,2,2,-,6,3,4,2,3,10,1,1,1,-,4,1,-,-,-,3,-,-,1,-,1,-,-,1,-,5,1,2,-,1,2,2,-,1,1,7,1,2,-,1,2,2,1,3,-,16,-,1,1,-,6,3,1,5,-,10,-,2,3,-,6,1,-,1,-,11,160,Mongkai,MMR014016
 Yes - cannot hear at all,-,-,-,-,-,-,-,2,1,-,1,1,-,-,1,2,-,1,2,3,7,-,1,2,1,7,1,3,6,-,8,-,2,4,-,3,-,-,-,-,2,3,1,-,-,2,-,1,-,-,6,2,1,-,-,3,1,1,-,-,5,-,1,-,-,3,-,-,-,-,4,-,1,-,1,3,-,-,-,-,8,1,1,1,-,-,1,-,-,-,3,115,Mongkai,MMR014016
 Total,1355,1568,1707,1938,1580,1803,1649,1606,1845,1453,2264,1311,1788,1377,1003,1736,997,960,1414,709,2152,701,919,885,630,2020,647,774,1181,644,2867,526,754,620,510,2083,579,597,882,493,2623,431,723,607,448,1924,591,598,797,445,2579,421,624,687,502,1251,662,445,553,264,1743,204,285,301,213,659,184,209,176,74,809,66,108,85,75,280,83,59,100,24,396,23,50,35,25,78,21,15,26,19,167,74294,Mongkai,MMR014016
